508,11584,stripe,2021-02-24 20:26:34,"0","{""customer_id"":""cus_J0UwoejgDnvWAb""}"
509,21895,stripe,2021-02-25 18:33:20,"0","{""customer_id"":""cus_J0qLBk2byEnsmK""}"
510,12579,stripe,2021-02-26 14:49:07,"0","{""customer_id"":""cus_J19w42QbPsJJoX""}"
511,16049,stripe,2021-02-28 12:22:26,"0","{""customer_id"":""cus_J1s2Znmck2S8E7""}"
512,16461,stripe,2021-03-01 10:05:59,"0","{""customer_id"":""cus_J2D3jch1cULLb3""}"
513,11698,stripe,2021-03-01 11:16:41,"0","{""customer_id"":""cus_J2EC5eq9cT80R2""}"
514,24207,stripe,2021-03-01 14:09:44,"0","{""customer_id"":""cus_J2GziwyzQ44VRn""}"
515,11559,stripe,2021-03-01 14:23:40,"0","{""customer_id"":""cus_J2HDPEz20XKitt""}"
516,24209,stripe,2021-03-01 20:55:15,"0","{""customer_id"":""cus_J2NWKKF67H6AgU""}"
517,21736,stripe,2021-03-03 11:44:08,"0","{""customer_id"":""cus_J2z54kslFRPgZs""}"
518,24221,stripe,2021-03-03 17:01:44,"0","{""customer_id"":""cus_J34DAKG385TClA""}"
519,19796,stripe,2021-03-04 10:16:05,"0","{""customer_id"":""cus_J3KtEgkT3PznRF""}"
520,24232,stripe,2021-03-05 21:38:35,"0","{""customer_id"":""cus_J3t8zCFDooh5JV""}"
521,24248,stripe,2021-03-07 08:19:29,"0","{""customer_id"":""cus_J4QhiIpSbEbPos""}"
522,24260,stripe,2021-03-08 16:59:46,"0","{""customer_id"":""cus_J4wJIkDCN13iZ3""}"
523,22958,stripe,2021-03-09 13:32:31,"0","{""customer_id"":""cus_J5GCSUexHhy2tu""}"
524,22968,stripe,2021-03-09 18:13:25,"0","{""customer_id"":""cus_J5KjFdDRUfRXVE""}"
525,23167,stripe,2021-03-09 18:38:34,"0","{""customer_id"":""cus_J5L8twMwWobfJ7""}"
526,16717,stripe,2021-03-09 21:44:30,"0","{""customer_id"":""cus_J5O8NzwD0XJli4""}"
527,24269,stripe,2021-03-10 04:55:02,"0","{""customer_id"":""cus_J5V4m0aqwzf1Ro""}"
528,24308,stripe,2021-03-14 15:50:28,"0","{""customer_id"":""cus_J7AYlglR06p1X6""}"
529,15804,stripe,2021-03-18 08:06:10,"0","{""customer_id"":""cus_J8XxO69Tyme6bc""}"
530,24405,stripe,2021-03-21 18:04:50,"0","{""customer_id"":""cus_J9pInn3EXf76Ot""}"
531,268,stripe,2021-03-21 23:00:54,"0","{""customer_id"":""cus_J9u4CkQTia60f7""}"
532,22375,stripe,2021-03-21 23:55:02,"0","{""customer_id"":""cus_J9uwS8AZXDBvS0""}"
533,24423,stripe,2021-03-23 10:15:08,"0","{""customer_id"":""cus_JASAnk8ncduOuu""}"
534,24231,stripe,2021-03-24 19:56:22,"0","{""customer_id"":""cus_JAymkdXdzrcrc5""}"
535,24454,stripe,2021-03-26 15:42:29,"0","{""customer_id"":""cus_JBf8sRIuKyiV3P""}"
536,10485,stripe,2021-03-27 11:06:40,"0","{""customer_id"":""cus_JBxuaXh1P79lon""}"
537,24486,stripe,2021-03-30 07:30:18,"0","{""customer_id"":""cus_JD25PJpPKUC5CJ""}"
538,24487,stripe,2021-03-30 07:38:03,"0","{""customer_id"":""cus_JD2DqO8JeQGtAe""}"
539,24488,stripe,2021-03-30 07:51:25,"0","{""customer_id"":""cus_JD2RNN7uqGFFX2""}"
540,24489,stripe,2021-03-30 08:01:59,"0","{""customer_id"":""cus_JD2bkRw7HBujIv""}"
541,24491,stripe,2021-03-30 08:38:34,"0","{""customer_id"":""cus_JD3CIi8CNBMoDC""}"
542,24517,stripe,2021-04-02 08:27:13,"0","{""customer_id"":""cus_JEAgc1jXfKLtMV""}"
543,24518,stripe,2021-04-02 08:33:29,"0","{""customer_id"":""cus_JEAnhVNVLt4LHb""}"
544,24524,stripe,2021-04-03 16:13:45,"0","{""customer_id"":""cus_JEfRPN5aXsMoCH""}"
545,24541,stripe,2021-04-06 07:15:37,"0","{""customer_id"":""cus_JFeRg2fAXPtJ3Y""}"
546,24550,stripe,2021-04-06 11:03:45,"0","{""customer_id"":""cus_JFi726oT8xQLEq""}"
547,24556,stripe,2021-04-06 15:41:45,"0","{""customer_id"":""cus_JFmbjJHxMluwTg""}"
548,24366,stripe,2021-04-06 19:08:29,"0","{""customer_id"":""cus_JFpwqqxOwCbGb4""}"
549,24634,stripe,2021-04-12 13:43:07,"0","{""customer_id"":""cus_JI025zjiX5igZS""}"
550,24625,stripe,2021-04-14 19:56:47,"0","{""customer_id"":""cus_JIqWQFJnbPIFgM""}"
551,24677,stripe,2021-04-15 19:56:13,"0","{""customer_id"":""cus_JJDjo5DS5GeP9n""}"
552,24678,stripe,2021-04-15 20:04:21,"0","{""customer_id"":""cus_JJDsDOgjhyLqY7""}"
553,24679,stripe,2021-04-15 20:20:13,"0","{""customer_id"":""cus_JJE7jIQbZJMu7h""}"
554,24680,stripe,2021-04-15 20:33:14,"0","{""customer_id"":""cus_JJEKs1bsnfo7oj""}"
555,24692,stripe,2021-04-16 12:42:36,"0","{""customer_id"":""cus_JJTymB5fW1jTai""}"
556,24698,stripe,2021-04-17 07:12:56,"0","{""customer_id"":""cus_JJlsuPPgC4ppj7""}"
557,12256,stripe,2021-04-22 19:50:54,"0","{""customer_id"":""cus_JLqEemGxfGdL1f""}"
558,21564,stripe,2021-04-28 08:24:41,"0","{""customer_id"":""cus_JNuWq2aZkiiGrv""}"
559,11599,stripe,2021-04-28 13:20:15,"0","{""customer_id"":""cus_JNzHqCC1zBflce""}"
560,24833,stripe,2021-04-29 18:06:54,"0","{""customer_id"":""cus_JOR8kpgXth8O2F""}"
561,24834,stripe,2021-04-29 18:12:26,"0","{""customer_id"":""cus_JORE5PDsHZTiaj""}"
562,24854,stripe,2021-05-01 16:40:32,"0","{""customer_id"":""cus_JPACl82CEixSKm""}"
563,27677,stripe,2021-11-01 09:03:38,"0","{""customer_id"":""cus_KVyNUILXYY2mAd""}"
564,27802,stripe,2021-11-17 11:56:44,"0","{""customer_id"":""cus_Kc0mflJBUP4JQB""}"
565,10207,stripe,2021-11-22 17:09:47,"0","{""customer_id"":""cus_Kdxx8orw6ZrdjI""}"
566,27833,stripe,2021-11-22 21:09:08,"0","{""customer_id"":""cus_Ke1oePVCTz9WBL""}"
567,27850,stripe,2021-11-26 08:52:00,"0","{""customer_id"":""cus_KfKpH32KJqre40""}"
568,27857,stripe,2021-11-27 11:07:43,"0","{""customer_id"":""cus_KfkF5RM1DTZGwE""}"
569,17413,stripe,2021-11-28 17:51:02,"0","{""customer_id"":""cus_KgDyKgOHUfczBz""}"
570,19282,stripe,2021-12-20 19:45:17,"0","{""customer_id"":""cus_KoUmrnN3qXkO7z""}"
571,28230,stripe,2022-01-21 22:57:20,"0","{""customer_id"":""cus_L0X7JY66VP6bXQ""}"
572,28438,stripe,2022-02-17 20:35:22,"0","{""customer_id"":""cus_LAbv9ooPRzteKG""}"
573,28537,stripe,2022-03-03 19:02:42,"0","{""customer_id"":""cus_LFpa3MkYfeim38""}"
574,19913,stripe,2022-03-06 11:22:07,"0","{""customer_id"":""cus_LGpp8A0KDbjC4I""}"
575,25261,stripe,2022-03-12 19:16:52,"0","{""customer_id"":""cus_LJCqc6obSDD8jp""}"
576,25610,stripe,2022-03-14 20:15:37,"0","{""customer_id"":""cus_LJyFs6ycjxsPuh""}"
577,28636,stripe,2022-03-14 20:23:22,"0","{""customer_id"":""cus_LJyNPOBiTpuhbn""}"
578,28638,stripe,2022-03-14 20:27:25,"0","{""customer_id"":""cus_LJyRtBcuEbpo2w""}"
579,28639,stripe,2022-03-14 20:31:46,"0","{""customer_id"":""cus_LJyV4IPsEFBpOh""}"
580,28641,stripe,2022-03-14 20:31:56,"0","{""customer_id"":""cus_LJyVsxFkN8TnK7""}"
581,28643,stripe,2022-03-14 20:38:25,"0","{""customer_id"":""cus_LJycudTGBZ97eZ""}"
582,28642,stripe,2022-03-14 20:38:31,"0","{""customer_id"":""cus_LJyceATYINDM6O""}"
583,16733,stripe,2022-03-15 05:36:21,"0","{""customer_id"":""cus_LK7ISkJj1Lcdql""}"
584,15866,stripe,2022-03-15 07:16:12,"0","{""customer_id"":""cus_LK8tjOQmeXx68N""}"
585,13245,stripe,2022-03-15 07:18:19,"0","{""customer_id"":""cus_LK8wcFLaPeTy0V""}"
586,28650,stripe,2022-03-15 07:18:51,"0","{""customer_id"":""cus_LK8wgSP4DfjV4v""}"
587,27385,stripe,2022-03-15 14:05:16,"0","{""customer_id"":""cus_LKFUuMOLMUKEGv""}"
588,28660,stripe,2022-03-15 19:46:21,"0","{""customer_id"":""cus_LKL0c7DqG5e2tz""}"
589,28664,stripe,2022-03-16 07:08:29,"0","{""customer_id"":""cus_LKW0SgJAeOV9qh""}"
590,28666,stripe,2022-03-16 08:32:36,"0","{""customer_id"":""cus_LKXMQqWfsF7P3q""}"
591,28669,stripe,2022-03-16 12:19:19,"0","{""customer_id"":""cus_LKb1C61JDSCFRZ""}"
592,28674,stripe,2022-03-16 20:02:16,"0","{""customer_id"":""cus_LKiTzUZnkm7Ju6""}"
593,28681,stripe,2022-03-17 11:00:05,"0","{""customer_id"":""cus_LKwx9gMtbmAgvL""}"
594,28689,stripe,2022-03-18 07:48:40,"0","{""customer_id"":""cus_LLH6mOxokmcK1m""}"
595,28703,stripe,2022-03-19 05:59:30,"0","{""customer_id"":""cus_LLcZ0gbU2koClW""}"
596,27137,stripe,2022-03-20 20:57:12,"0","{""customer_id"":""cus_LMEGRB6XzTFcUT""}"
597,27626,stripe,2022-03-22 08:23:05,"0","{""customer_id"":""cus_LMmYUwJwHJvXkk""}"
598,20082,stripe,2022-03-22 10:16:33,"0","{""customer_id"":""cus_LMoO5sLjdwbFyB""}"
599,28730,stripe,2022-03-22 12:53:26,"0","{""customer_id"":""cus_LMqvzuEdKKhYuF""}"
600,13767,stripe,2022-03-22 15:01:36,"0","{""customer_id"":""cus_LMszu7H4sKAV33""}"
601,14494,stripe,2022-03-22 19:31:15,"0","{""customer_id"":""cus_LMxKiLlkZgklG9""}"
602,28739,stripe,2022-03-22 22:09:32,"0","{""customer_id"":""cus_LMztJGJLyMQp7a""}"
603,28744,stripe,2022-03-23 11:24:14,"0","{""customer_id"":""cus_LNChvAZ1jLnm9c""}"
604,28752,stripe,2022-03-24 10:41:02,"0","{""customer_id"":""cus_LNZEc1QXpdGle0""}"
605,28754,stripe,2022-03-24 16:32:16,"0","{""customer_id"":""cus_LNetPqWcOJm5Sk""}"
606,28763,stripe,2022-03-25 10:22:55,"0","{""customer_id"":""cus_LNwAT5uYs1aLwW""}"
607,28779,stripe,2022-03-27 12:43:28,"0","{""customer_id"":""cus_LOitFI9J4SRWl1""}"
608,28801,stripe,2022-03-30 14:58:52,"0","{""customer_id"":""cus_LPskb2WbcWh81F""}"
609,28808,stripe,2022-03-31 11:27:21,"0","{""customer_id"":""cus_LQCZJSLgwfSL6v""}"
610,28809,stripe,2022-03-31 16:28:58,"0","{""customer_id"":""cus_LQHQxNlYrmLB5z""}"
611,28831,stripe,2022-04-03 09:05:21,"0","{""customer_id"":""cus_LRHxVmYNm25RyV""}"
612,28838,stripe,2022-04-04 05:51:37,"0","{""customer_id"":""cus_LRc3FksXEd9enF""}"
613,28870,stripe,2022-04-08 01:52:51,"0","{""customer_id"":""cus_LT36cVG9Edi5lM""}"
614,28874,stripe,2022-04-08 09:52:57,"0","{""customer_id"":""cus_LTAqVFnx059Y6h""}"
615,14807,stripe,2022-04-08 10:08:57,"0","{""customer_id"":""cus_LTB6OPKcMXMis2""}"
616,27148,stripe,2022-04-11 14:10:48,"0","{""customer_id"":""cus_LUMgjlz9UZBvLP""}"
617,28907,stripe,2022-04-11 20:59:53,"0","{""customer_id"":""cus_LUTHbJVkeqtWMd""}"
618,28951,stripe,2022-04-15 22:16:38,"0","{""customer_id"":""cus_LVzQbS0Oy2dFxp""}"
619,13987,stripe,2022-04-22 18:24:25,"0","{""customer_id"":""cus_LYYGeKR5tJM3di""}"
620,29035,stripe,2022-04-26 09:15:23,"0","{""customer_id"":""cus_LZuJYouotfxSEi""}"
621,24513,stripe,2022-04-26 12:06:11,"0","{""customer_id"":""cus_LZx3mrc7zCOi5y""}"
622,19267,stripe,2022-05-03 18:39:26,"0","{""customer_id"":""cus_Lcfz4OMTdQRIOA""}"
623,29040,stripe,2022-05-04 20:52:17,"0","{""customer_id"":""cus_Ld5LSfgPumCkaB""}"
624,29111,stripe,2022-05-05 15:27:16,"0","{""customer_id"":""cus_LdNKvvnpYwoepY""}"
625,29122,stripe,2022-05-06 13:26:33,"0","{""customer_id"":""cus_LdicR40RBgoI3c""}"
626,29165,stripe,2022-05-10 15:04:03,"0","{""customer_id"":""cus_LfF5gDOV0Dhcdz""}"
627,12622,stripe,2022-05-17 06:12:34,"0","{""customer_id"":""cus_Lhj6fVOD7l3qrG""}"
628,29223,stripe,2022-05-17 06:48:13,"0","{""customer_id"":""cus_LhjfiEunhd0n3n""}"
629,29232,stripe,2022-05-18 06:24:09,"0","{""customer_id"":""cus_Li6V2iLMrCoHf0""}"
630,29137,stripe,2022-05-22 11:37:12,"0","{""customer_id"":""cus_LjgSGpRnouNsvo""}"
631,29289,stripe,2022-05-26 09:08:38,"0","{""customer_id"":""cus_Ll8yQws8p6l9mW""}"
632,29293,stripe,2022-05-27 07:58:20,"0","{""customer_id"":""cus_LlV4Jwjie0LBOc""}"
633,29310,stripe,2022-05-29 15:56:26,"0","{""customer_id"":""cus_LmNECeMm7yUvmy""}"
634,27948,stripe,2022-06-03 05:26:58,"0","{""customer_id"":""cus_Lo5CgyGBCDMdkR""}"
635,29402,stripe,2022-06-09 07:17:55,"0","{""customer_id"":""cus_LqMLVSFK9BM3Td""}"
636,29430,stripe,2022-06-12 16:04:34,"0","{""customer_id"":""cus_LrcW9VyaqUCZAZ""}"
637,29203,stripe,2022-06-15 09:42:21,"0","{""customer_id"":""cus_Lse2197zrER0bO""}"
638,29459,stripe,2022-06-15 20:02:41,"0","{""customer_id"":""cus_Lso2vpk19oZBMh""}"
639,29524,stripe,2022-06-25 09:40:07,"0","{""customer_id"":""cus_LwOFeipKeqCXe7""}"
640,29674,stripe,2022-07-13 05:08:46,"0","{""customer_id"":""cus_M33wZUFSeXrboy""}"
641,14282,stripe,2022-07-15 09:29:33,"0","{""customer_id"":""cus_M3sbYjZbC5qSSN""}"
642,29921,stripe,2022-08-16 10:27:28,"0","{""customer_id"":""cus_MFslrRkox41Jhw""}"
643,29936,stripe,2022-08-18 11:58:13,"0","{""customer_id"":""cus_MGeflLIt0XvF7o""}"
644,26058,stripe,2022-09-08 08:12:50,"0","{""customer_id"":""cus_MOSmWJgmNOhoFt""}"
645,30093,stripe,2022-09-15 17:40:05,"0","{""customer_id"":""cus_MREVI3R2Lgq6Gg""}"
646,30136,stripe,2022-09-24 17:41:57,"0","{""customer_id"":""cus_MUbZNE7hoa9T5C""}"
647,30140,stripe,2022-09-25 15:28:50,"0","{""customer_id"":""cus_MUwemZPPIxb9J8""}"
648,30146,stripe,2022-10-04 06:18:19,"0","{""customer_id"":""cus_MYAoe3Emp13GZ5""}"
649,62,stripe,2022-11-26 09:27:49,"0","{""customer_id"":""cus_Ms4p0Ph1ycPUBB""}"
650,30293,stripe,2022-11-26 09:44:51,"0","{""customer_id"":""cus_Ms56RWMPFNbrd3""}"
651,30297,stripe,2022-11-27 10:29:49,"0","{""customer_id"":""cus_MsT3mBlPZSLJSE""}"
652,30309,stripe,2022-12-04 10:54:58,"0","{""customer_id"":""cus_Mv62U1rnkczhfu""}"
653,30323,stripe,2022-12-14 17:40:44,"0","{""customer_id"":""cus_MywqLM8kvHw0uR""}"
654,30324,stripe,2022-12-14 17:53:18,"0","{""customer_id"":""cus_Myx26178h4f5Ee""}"
655,30334,stripe,2022-12-16 08:51:41,"0","{""customer_id"":""cus_MzYljInu2qGfXo""}"
656,30335,stripe,2022-12-16 08:56:00,"0","{""customer_id"":""cus_MzYpovSTLfcINK""}"
657,30336,stripe,2022-12-16 09:03:09,"0","{""customer_id"":""cus_MzYwjP0tn30gC6""}"
658,30337,stripe,2022-12-16 09:09:27,"0","{""customer_id"":""cus_MzZ3lElYPUBtMz""}"
659,30338,stripe,2022-12-16 09:13:48,"0","{""customer_id"":""cus_MzZ7qjxebrFj6x""}"
660,30346,stripe,2022-12-17 08:12:03,"0","{""customer_id"":""cus_MzvLssQ3P4PMqd""}"
