941,"Mitici Cesare ed Erika,
vi seguiremo nelle vostre avventure... 
buone pedalate e buon divertimento!!! ;)"
942,"[size=3]Ecco il resoconto della prima tappa [/size]

Dopo avere imballato tutto il bagaglio e fissato ogni orpello alla coda del tandem, siamo pronti a partire, come sempre non proprio all'alba.

Siamo infatti due pedalatori da solleone, non che la cosa sia indicata soprattutto in questo periodo particolarmente caldo, che ci obbliga a ripetute pause per reidratarci a dovere.
Da Bazzano raggiungiamo la[b] via Emilia[/b], che seguiremo fino al valico scelto per raggiungere la costa ligure.
Non siamo infatti dei grandi scalatori, del resto siamo anche in vacanza per riposarci ;) 

[center][attachment=221]bologna-barcellona-in-bici-1.jpg[/attachment][/center]

Raggiungiamo [b]Modena[/b], dove ci fermiamo all'ombra di una chiesa; si alternano coppie di sposini per le foto di rito, probabilmente figureremo nei loro album di nozze visto l'ingombro e la vivacità della colorazione del nostro [i]tandem[/i].

Tra una banana ed una mela notiamo con grande stupore un'iscrizione scolpita sulla facciata della chiesa: il cognome di Cesare alla terza riga
Poi via di nuovo a pestare sulla via Emilia, attraversiamo [b]Reggio Emilia[/b] e giungiamo poi finalmente [b]Parma[/b].

In programma c'era il pernottamento [i][u]a casa della nonna di Cesare[/u][/i], attualmente vuota, entriamo dal portone e trasciniamo il tandem con tutti i bagagli fino al piano rialzato, a quel punto cominciamo ad armeggiare cercando di aprire la porta di casa per poi renderci conto che nel mazzo le chiavi sono tutte uguali ed aprono solo il portone.
Non resta che andare a prendere un altro mazzo dalla zia, gli ultimi dieci chilometri sono stati veramente di troppo, tra ghiaiate, orti, case abbandonate e dovendo anche scavalcare una recinzione... per la stanchezza e la frustrazione abbiamo sbagliato strada per poi ostinarci su un sentiero tutt'altro che destinato a ruote stradali 700x25.

[center][attachment=222]bologna-barcellona-in-bici-mappa-tappa-1.png[/attachment][/center]

Originariamente avevamo deciso di partire con due [i]copertoncini 700x25 BTwin[/i] (quelli economici del Decathlon) ma il giorno prima della partenza Cesare è stato preso da un attacco di [b]grammomania[/b] ed ha scelto due coperture più corsaiole per alleggerire un po' i cerchi, tanto la quasi totalità del  percorso sarà su asfalto  e la scelta è caduta su due [b][u]Michelin PRO4 Service Course 700x25[/u][/b], forse non dureranno tanto quanto le Btwin ma in compenso garantiranno rilanci più pronti visto anche il bagaglio che sfiora i trenta chili.

Recuperate le chiavi ci siamo catapultati a casa per una doccia rigenerante ed una bella dormita, il giorno dopo ci aspetta qualche chilometro in meno ma un po' più di elevazione, ci dispiace non aver fatto un giro per[i][u] Parma by night[/u][/i] ma abbiamo preferito riprendere le forze e fare un paio di lavori al tandem.

La modifica del giorno è relativa alle [b]guarniture[/b], come noto in un tandem vi sono due corone collegate da una catena per unire le forze dei due pedalatori, se gli angoli delle pedivelle sono identici (per esempio: pedali destri a punto morto superiore) quando saranno nel punto di massimo sviluppo avremo la massima coppia a disposizione del mezzo; come per le biciclette  normali i momenti di minor sviluppo sono i [i]""punti morti""[/i] superiore ed inferiore, avendo quattro gambe su un tandem possiamo giocare un po' sulla sincronia delle guarniture, abbiamo deciso di ""sgranare"" un dente ed anticipare i pedali di Cesare che si troverà a spingere sui pedali quando ancora Erika starà al punto morto, questo garantirà una maggior fluidità nella pedalata.

Troviamo che [i]le guarniture in fase siano da dedicare alle salite mentre le guarniture fuori fase alla pianura[/i].

Alla prossima, vediamo se riusciremo a rispettare le tappe che abbiamo programmato."
943,"Ragzzi molto interessante il discorso sulle guarniture nel Tandem, dato che io non ne so molto.
Inoltre bella bici, ci raccontate di piu'? Che forcelle avete messo?
Buon viaggio

Paolo"
944,"Ciao a tutti, 
Ho intenzione di fare il WHV per la Nuova Zelanda , ma leggendo il sito prima dell'applicazione mi è sorto un dubbio...
Ho 30 anni compiuti e tra 3 mesi compierò i 31.. posso ancora avere il visto e partire prima del mio 31esimo compleanno? 
Se Si..Ho letto anche che le iscrizioni ammesse x l'Italia sono 1000 e partono il 1 di Aprile...secondo voi vale la pena provare a fare l'applicazione senza perdere inutilmente i soldi?
Il dubbio riguardo l'età è nato per lo più dal fatto che in Australia sono sicuro che si possa applicare prima del 31esimo anno e arrivare con il WHV prima dei 32 , ma in NZ sembra che abbiano tolto un anno..
Grazie a tutti in anticipo mi eravate già stati di grande aiuto con il mio primo visto in Australia!!
Ciaooo"
946,"Ciao Stefano, grazie per averci scritto!
Appena apro il sito ufficiale del governo Neozelandese, sotto la sezione dedicata al WHV italiano appare questa scritta: ""There are unlimited places available annually under this scheme to young citizens of the Italian Republic for a stay of 12 months."" quindi credo che non ci siano assolutamente 1000 posti all'anno, ma infiniti quindi da quel punto di vista non rischi di non ricevere il tuo visto.
Per vedere se puoi ricevere il working holiday visa puoi provare a compilare questo: https://visaoptions.immigration.govt.nz/Home/CommonPersonal.aspx (io ho provato mettendo 10 dicembre 1985 come data di nascita che indicativamente dovrebbe essere vicina alla tua e me lo ha dato come possibile)
a presto 
Veronica"
947,"E il primo giro è andato!
Alla fine ci siamo riusciti, un anno dietro alla voglia di iniziare e , finalmente, qualche giorno fa siamo andati in negozio e abbiamo comprato due bici.
Nulla di particolare, qualcosa per inziare e vedere come va.
Siamo circondati da amici che girano tutti i giorni per la Tuscia e ci siamo fatti prendere la mano anche noi.
Non sappiamo quanto dureremo e se ce la faremo ma l'idea di girare in bici ci affascina.
Purtoppo solo ieri siamo potuti uscire e per meno di un ora dato che il tempo prometterva fulmini e saette. Un piccolo giro vicino il lago di Vico, strada sterrata e qualche piccolo dislivello del terreno.
Meno di 10km  con 24,0 °C. Un giro semplice per vedere e ""sentire"" le bici ed evitare di non poterci muovere oggi!
La prossima uscità sarà invece in compagnia di chi in bici già ci va da un pò... e il giorno dopo sicuramente io non potrò muovermi!

[attachment=223]lago-di-vico.jpg[/attachment]"
948,"Ciao Vero,  grazie per avermi risposto, sei stata chiarissima!!!
Che stupido, riguardo al numero dei posti è scritto proprio nelle prime righe che sono illimitati  :blink:  ( non sò dove avevo letto la storia dei 1000 posti, va bè meglio così!). Ho provato poi a compilare i miei dati sul link che mi hai dato e sembrerebbe che posso avere il visto anche se sono nato il 30 Novembre 1984; quindi non mi resta che provare!!!
Volevo chiederti se riuscivi a spiegarmi meglio cosa devo fare riguardo al certificato medico e/o alle lastre ai polmoni che si devono inviare entro 20 giorni dalla notifica del visto,  sai se bisogna anche inviare un certificato di "" buona condotta"" da parte della polizia?
Grazie x il tuo aiuto!
Stefano"
949,"Ciao Stefano:) non preoccuparti :woohoo: 
Sulla pagina del WHV dice che comunque la richiesta di documenti e certificati dipende da quanto ti fermerai in NZ. A me era stato richiesto solo il certificato se ben ricordo e per quello basta recarsi dal medico di base. Poi è necessario fare l'assicurazione per il tempo che starai perchè la sanità Neozelandese costa e se dovessi avere dei problemi dovresti spendere un sacco di soldi!
Ti manderanno via email le istruzioni per inviare certificazioni!
Qui sotto il riepilogo preso dal sito:

""Our Working Holiday Schemes online system will tell you whether you need to send us a completed Medical and/or Chest X-ray Certificate. This is based on the maximum length of stay that you are allowed under your country's Working Holiday Scheme (not your intended stay), along with your responses to our health requirements questions.
 
You will receive full instructions on how to submit the certificate(s) in an automated email shortly after submitting your application. Depending on your scheme, the certificate must be received by Immigration New Zealand within 15 or 20 consecutive days from the date your application is submitted. The email will also advise you of this so it is important that you read it thoroughly.""

In bocca al lupo e buon WHV!!!
Veronica"
950,"Buonasera, vorrei un consiglio per l'acquisto di una bici da viaggio, possibilità di spesa di circa 3000 euro. Ho visto la thorn nomad che mi piace, ma vorrei sapere se ci sono altre che possano andare meglio. E' la mia prima bici da viaggio e sono alla ricerca di consigli utili a prendere una decisione sull'acquisto. Grazie"
951,"Ciao Alessandro,
beh direi che hai un budget più che ottimo per trovare una gran bella bici da viaggio... 
immagino tu abbia già letto questo post che trovi sul sito:
http://www.lifeintravel.it/bici-da-viaggio-consigli-per-gli-acquisti.html

Tra quelle elencate, forse la più ""tosta"" è la Santos mentre se vuoi restare su un marchio italiano potrebbe interessarti la Cinelli Bootleg anche se a mio parere (ma è un giudizio non basato sull'esperienza e quindi da prendere con le molle... non l'ho mai provata ma solo vista) l'estetica prevale sulla solidità!!!
Tra le altre aziende che fanno ottime bici da viaggio ci sono la Cube, la Kross, la Dawes e la Riese and Muller... per citarne alcune.
Poi come dico sempre... dipende molto da cosa vuoi farci e da che tipo di viaggi hai intenzione di fare. ;)"
952,"Grazie Leo per avermi risposto, ora vado a vedermi i link che mi hai suggerito. l'idea è di iniziare a farmi qualche giro in Italia nel fine settimana e iniziare a programmare la vacanza la prossima estate e  un viaggio un po' più lungo, tratte per lo più asfaltate.  Nel frattempo voglio informarmi il più possibile per l'acquisto. Conosci l'expobici che ci sarà questo fine settimana a Padova? ci sono bici da turismo? sul sito non si capisce bene quali saranno gli espositori. esistono delle riviste specifiche per bici da turismo? in edicola non ho trovato nulla. grazie ancora!"
953,"Ciao Alessandro,
non credo esistano riviste di carta stampata dove puoi trovare informazioni su bici da turismo mentre a Padova ci saranno sicuramente aziende che nella loro produzione hanno bici da trekking/turismo (Bmc, Specialized, Scott, Kuota, Fantic, De Rosa, MCipollini, Atala, Whistle, Bianchi, Fondriest, Torpado, Bottecchia, Colnago...) da provare.
Per viaggi ""tranquilli"" potrebbe andare bene anche una MTB-front con copertoni da cicloturismo oppure una bici da trekking di gamma medio-alta con cui girare principalmente su asfalto. In questo caso trovi ottime bici anche a prezzi più economici. :)"
954,"Ciao. Anch'io voglio cambiare bici. Voglio passare al cambio rohloff. Qualcuno ha qualche esperienza sulla ""Ortler bel forte con cambio Rohloff.  Mi sembra così basso il prezzo."
955,"Ciao Maurizio,
non ho esperienza diretta con il Rohloff ma tutti i viaggiatori incontrati con quel cambio ne sono entusiasti... non so a quale prezzo tu l'abbia trovata ma 1300€ (quello che ho trovato io) mi sembra un buon prezzo ma adeguato alla bici che hai visto. ;)"
960,"Ciao,
purtroppo per ora non è possibile modificare le tracce presenti nel database oruxmaps... la cosa più facile da fare è scaricarla sul pc e modificarla con un programma di editing tipo basecamp o qlandkarte e quindi ricaricarla sullo smartphone... 
gli sviluppatori di orux, a quanto ne so, stanno però cercando di implementare per il futuro la possibilità di elaborazione delle tracce...
ciao e grazie per i complimenti al sito!"
961,"Ciao a tutti!
complimenti per il sito, mi sta aiutando tantissimo.  Ho solo un dubbio,  un paio di giorni fa ho fatto la richiesta per il WHV mettendo come data di inizio il 22 ottobre. io posso partire quel giorno anche se non mi è ancora arrivato? entro con il visto turistico che mi dura 90 giorni e sperare che in questo periodo di tempo il visto mi arrivi, leggendo sul sito dell'immigrazione c'è scritto che si può richiedere purche si sia entrati in modo legale, o qualcosa del genere. io per i primi mesi girerei in bicicletta, senza lavorare.  grazie!
andrea"
969,"Ciao Rivelox,
per quanto riguarda la situazione dei paesi da attraversare per raggiungere l'Asia in bici, al momento non ci sono problemi se studi bene il tragitto.
In treno, molto probabilmente la via più suggestiva è la transiberiana che, con qualche altra tratta ti permette di raggiungere Mongolia e Cina.
Per quanto riguarda la bici, direi che una bici solida in acciaio o alluminio è ideale. Niente fronzoli: freni V-brake, ruote da 26"" o 28"". Personalmente preferisco le MTB perché possono tornare comode su alcune strade disastrate dell'Asia ma anche in questo caso la scelta è molto soggettiva ed anche una bici da trekking  solida può andare benissimo."
957,"Ciao, intanto complimenti per il sito molto bello.
Vorrei sapere se è possibile modificare le tracce registrate in oruxmaps. Alla fine di un percorso di gruppo in bici, ho dimenticato di stoppare e il prg ha registrato la traccia fino a quando o stoppato arrivato a casa.
Grazie, nel frattempo dò un'okkiata al sito
CiAO"
963,"Ciao, grazie per averci scritto:)
Puoi tranquillamente entrare in NZ con un visto turistico come hai scritto tu e girare in bici. In teoria non dovrebbe metterci molto ad arrivare a meno che non ci siano problemi ma in questo caso ti scriveranno/ forse chiameranno (se hai lasciato/ti hanno chiesto recapito) di certo. Non appena ti arriverà la mail con la conferma del WHV poi lo potrai attivare (credo in ufficio doganale o in questura!) e, quando vorrai, iniziare a cercare lavoro e lavorare^^
buon viaggio nella terra dei kiwi^^ :woohoo:  :woohoo:  :woohoo: 
Veronica"
964,"Sono una guida di mountain bike; nasce l'idea ""Eolienbike"" ed è subito un  successo!!; essa  comprende diversi tour in mountain bike di diverso livello e,  consente di creare in autonomia, escursioni in bike su misura, secondo le varie esigenze.
Dalla singola escursione giornaliera, a dei  tour a tappe  all inclusive in una o più isole dell'arcipelago Eoliano, con spostamenti da un'isola all'altra con barca privata, a nostra disposizione (formula bike/boat).
Organizziamo una bike/vacanza  insieme!!!  Mi piacerebbe farvi scoprire in sella alla bike, le bellezze esclusive delle Eolie.

www.eolienbike.com
https://www.facebook.com/abucca.eolienbike"
965,"Sto pianifidando un viaggio in asia, solo che vorrei farlo in bici, per avere la possibilita di spaziare e di girare in completa autonomia.
Confesso che non ho mai avuto modo di viaggiare in bici per lunghi periodi, e visto che è un viaggio di sola andata, mi piacerebbe viverlo in bici.
Mi potreste aiutare a capirne di piu su questo fantastico mondo?"
966,"Ciao Rivelox,
beh... direi che la tua scelta è ottima!  :woohoo: 
Non ho capito bene se tu voglia fare come i ""nostri"" Godimundi e partire da casa in bici per raggiungere l'Asia oppure arrivare in Asia con altri mezzi (aereo) e poi girare lì.
Quello che ti posso dire è che noi abbiamo percorso 12000 km in sud est asiatico e ci siamo trovati divinamente. E' una zona ""facile"" perchè sicura e con gente molto ospitale.
Per il resto, se hai domande più specifiche ti darò volentieri altre informazioni. Intanto, se non lo hai già fatto, potresti iniziare leggendo qualcosa nella sezione dedicata a quel viaggio: http://www.lifeintravel.it/tag/asia-in-bici.html  ;)"
967,"Ciao leo, grazie per la risposta
Allora, diciamo che l'idea di partenza era quella di partire da qua in bici, solo che la situazione nei paesi mussulmisti non è delle migliori in questo periodo.
Alla fine il piano è di arrivare la in aereo (o meglio treno), ecitare tutte le zone che finiscono con ""kistan""e avere piu tempo e fondi per esplorare l asia.
La domanda piu specifica che ti possa chiedere è sulla bici.che tipo di bici consiglieresti per un viaggio del genere?"
893,"Ciao!, Durante i vostri viaggi come fate quando dovete visistare luoghi in cui non potete portare la vostra bici, musei o siti storici per esempio?
Legate la bici con borse e quant'altro fuori alla portata di chiunque oppure usate qualche stratagemma?
è un peccato non poter approfittare della bici per vedere le bellezze delle città che visitiamo, per paura che qualcuno approfitti a sua volta della nostra assenza per farsi una ""bicicletta nuova""!"
1005,"Ciao,
personalmente ho utilizzato il topeak explorer (per ruote da 26"") e se non pensi di fare sterrati impegnativi credo vada bene:
http://www.topeak.com/products/Racks/explorer_29er_disc
Tubus è il top ma non saprei dove lo puoi trovare.

A Brescia comunque potresti passare da Gialdini che è molto fornito e con persone competenti.
L."
1006,"grazie Leo, il topek per la mia 29 non si adatta pultroppo ,passero da galdini appena posso avevo visto anche il thule pedal tour ma chiamata l'azienda  mi hanno detto che la portata laterale con borse e di 16 kg massimo volendo un po di margine direi che e un po poco continuero la ricerca grazie mille per il tuo aiuto"
1007,"figurati... scusa non avevo letto che la bici non ha la predisposizione :=(
L'alternativa a cercare un portapacchi adeguato è quella di acquistare un adattatore tipo questo:
http://www.wiggle.co.uk/tubus-adapter-set-for-qr-axle-mounting/

ma poi va valutato se, per quel costo, ne vale la pena."
1008,grazie ancora per l'aiuto provero a chiede al mio meccanico se ha delle soluzioni diferse  e bravo ma un po caro
1009,"come  descritto nel mio precedente post(aiuto) cercavo  un portapacchi per  la mai mtb 29 senza predisposizioni, grazie hai suggerimenti di Leo sono andato da gialdini a brescia mi ha proposto il thule pack 'n pedal , adattabile a qualsiasi bici non predisposta. bello anche se non molto economico, dichiarato con una portata massima di 25 kg nella parte superiore ma solo 18 sui fianchi per trasporto borse.Se conoscete l'articolo, ho lo state usando, mi piacerebbe sapere che ne pensate e le vostre esperienze grazie mille per il vostro aiuto ."
1010,"ciao a tutti ! sto accarezzando l'idea di fare un viaggio in bici tra Spagna e Portogallo.
Purtroppo se tutto va bene avrò solo il mese di Agosto a disposizione e quindi non riuscirò a fare tutto il tragitto in bici partendo da casa(Milano) . Mi attira il deserto di Tabernas , lo stretto di Gibilterra Tarifa e poi assaggiare il Portogallo.... ma non ho idea di quanto sia ciclabile quella zona, per esempio, Tarifa è conosciuta anche come la città del vento  :whistle:  che in bici non è il massimo. Insomma cerco consigli e dritte nel caso qualcuno ci sia già stato. Vorrei muovermi solo in bici e tenda  :huh:"
1011,"Ciao Manuele, la tua mi sembra una bellissima idea anche se la costa meridionale della Spagna in estate è caldissima.  :blink:  Tarifa è la porta dell'Africa e anche lei non scherza in quanto a temperature però se hai una buona sopportazione al caldo e riesci a portare con te una buona dose di acqua lo puoi fare :))
Viaggerai equipaggiato per il fuoristrada o preferiresti percorrere solo strade asfaltate?=)
In tutta sincerità credo che nel sud della Spagna non ci siano grandi ciclabili ma siano comunque presenti strade promiscue mediamente fruibili dai cicloviaggiatori... sicuramente ti consiglio di scaricare le mappe dell'Eurovelo 8 che parte proprio da Cadiz, le trovi a questo link http://www.lifeintravel.it/eurovelo-8-la-rotta-mediterranea-in-bicicletta.html
In Portogallo, nella parte meridionale quindi la prosecuzione della costa spagnola puoi pedalare tranquillamente sull'ecovia dell'Algarve
http://www.lifeintravel.it/viaggio-in-bici-portogallo-cicloturismo-ecovia-litoral-algarve.html
Aspettiamo se qualcuno ha già intrapreso la tua idea di viaggio per avere qualche dritta in più^^
a presto e buone pedalate
Veronica :woohoo:"
1012,"L'associazione sportiva [url=https://www.facebook.com/bikylife/]Bikylife[/url] insieme al Museo della Gambarina di Alessandria, è lieta di presentare la sua nuova Impresa Cicloturistica, questa volta alle porte dell'Europa.

Partiremo [b]da Alessandria[/b],  alla volta dell'[b]Olanda[/b], attraversando [b]Svizzera, Francia, Germania e Belgio[/b].
Il viaggio avvia anche uno scambio socio-culturale con tutte gli stati toccati durante il viaggio per portare le nostre tradizioni in Europa.

Tutte le storie e le emozioni saranno riprese e raccontate in un incredibile lungometraggio!

[video]https://www.youtube.com/watch?v=i4Y1_a46lmA[/video]

Il viaggio oltre ad essere patrocinato dalla Regione Piemonte, dal CONI e dai Comuni di Novi Ligure e Alessandria potrà contare sul sostegno di Ethic Sport e CSAIn.

Chiunque volesse contribuire alla realizzazione di questa impresa, di questo sogno, li basterà collegarsi a http://italytoholland.bikylife.com/#support . In base al tipo di contributo, ringrazieremo con particolari Premi.

[i]Perchè chi viaggia da solo arriva prima ma chi viaggia insieme arriva più lontano![/i]

Nelle prossime settimane continueremo a condividere aggiornamenti sulle fasi di preparazione del viaggio per poi raccontare l'incredibile inizio di un viaggio tanto atteso!  ;)"
1013,"Grazie mille per le informazioni e i link che approfondirò per bene.
A dir la verità il caldo e il sole sono quello che cerco e il motivo per cui ho scelto quella zona rispetto ad altre che avrei potuto raggiungere direttamente in bici .... anche perchè negli ultimi tempi il sole l'ho visto col contagoccie .
Preferisco viaggiare sulle ciclabili dove è possibile ma non ho problemi a farmi fuoristrada ,sentieri o montagne. La mia è una bici da viaggio adatta un pò a tutto.
Ciao  :laugh:"
1016,"Da oggi sono aperte le iscrizioni (max. 15 partecipanti previa caparra di 50 Euro) per Susabikexperience, settimana in MTB in alta Val di Susa dall'8 al 14 agosto 2016.
Il programma dettagliato è sul sito Cai Asti alla voce ""Notizie"".
Le prenotazioni verranno prese ai contatti indicati sulla locandina e per la caparra potete fare un bonifico sull'IBAN IT16P0608510300000000021095 con causale ""CAI ASTI - Susabikexperience"".

Luca Lungo Vaschetto"
1083,"Ciao Elisa, immagino abbiate pianificato di passare per Padova, Rovigo, Ferrara, Bologna e poi seguire la ciclopista del Sole, scavalcando gli appennini per arrivare a Prato.
Da lì potreste deviare verso San Miniato e poi di nuovo verso sud passando da San Gimignano e Colle Val d'Elsa prima di dirigervi verso Volterra e raggiungere il Tirreno a Cecina e seguirlo fino a Piombino. In questo caso però i chilometri sarebbero circa 400 e quindi forse sarebbe meglio prevedere 4 giorni di viaggio.
La prima tappa potrebbe essere Ferrara, però dipende anche dal vostro livello di allenamento (sarebbero circa 120 km da Venezia). Noi abbiamo alloggiato nel campeggio appena fuori dal centro, ma anche in questo caso non so quale tipo di alloggio cercate quindi risulta difficile aiutarvi.
Dopo Ferrara potreste arrivare intorno a Sasso Marconi, carino sulle colline dopo Bologna. Infine potreste raggiungere San Gimignano e da lì Piombino, però come ti ho detto sono tutte supposizioni che andrebbero studiate meglio anche e soprattutto in base al vostro itinerario e al vostro livello di allenamento.
Ciao e buona programmazione!"
1084,"Ciao a tutti, quest'estate vorrei tanto farmi il Tour delle Dolomiti di Brenta, quello lungo ""Expert"" dormendo in rifugio come descritto su post di FB... complimenti !!! è fatto benissimo !!!
Sarebbe il mio primo giro di 3 giorni quindi mancando un po di esperienza mi pongo alcune domande..
Intanto se come prima esperienza, in più in solitaria, può andare bene, tenendo conto che sono abituato a distanze e dislivelli giornalieri come quelli che mi aspettano.
La seconda domanda è dovuta al timore di lasciare a casa qualcosa di fondamentale... cosa non lascereste assolutamente a casa per un tour del genere tenendo conto di pernottare in rifugio.

Occorre prenotare con molto anticipo il rifugio.

Grazie e buone pedalate !!!"
1015,"Complimenti ed in bocca al lupo!!!
Aspettiamo i vostri aggiornamenti!"
1085,"Ciao Robby, grazie per i complimenti^^
Il tour delle dolomiti di Brenta è tosto ma meraviglioso quindi se sei abituato a dislivelli come quelli proposti nelle varie tappe ce la farai di certo:)
Nei rifugi a volte chiedono il sacco lenzuolo/sacco a pelo leggero per dormire... magari informati per questo^^
Un'altra cosa da non lasciare a casa è la macchina fotografica e magari, se lo hai, porta con te un dispositivo gps con la traccia: la segnaletica è buona ma non si sa mai:) porta anche una giacchetta antipioggia e qualcosa di più pesante perchè di notte sopra i 1500 metri la temperatura cala bruscamente. Di rifugio in rifugio lascia detto che tappa farai e poi pensa solo a divertirti e a goderti il Trentino :woohoo:  :woohoo:  :woohoo: 

Buone pedalate B) 
Vero"
1046,"Ciao a tutti,
io e dei miei amici vorremmo organizzare una vacanza in Austria, più precisamente lungo la pista ciclabile Drava. Loro vorrebbero percorrere ogni giorno 50 km, a mio parere eccessivo, per persone che si stanno allenando solo ora e saltuariamente! Mi dareste qualche consiglio? i numeri di km al giorno quanto potrebbero essere? in modo tale da fare una vacanza a portata di tutti.

Attendo consigli! Grazie mille!!"
1047,"Ciao Roberto, grazie per aver scritto:) Le idee che hai son tutte interessanti e molto diverse l'una dall'altra:)
Io valuterei bene il tracciato in base alla lunghezza, a quanto dislivello hai voglia di affrontare e poi, ovviamente, ai luoghi (anche se c'è veramente l'imbarazzo della scelta tra gli itinerari che hai indicato!). Oggi condivido il tuo post su facebook e vediamo se c'è qualcuno che come te cerca compagni di viaggio:)
a presto e buone pedalate! :woohoo: 
Veronica"
1048,"Ciao Violly, grazie per averci scritto!
La pista ciclabile della Drava è molto carino come itinerario... partireste da Dobbiaco? Se si considera che si tratta comunque di un percorso in discesa/pianeggiante quindi piuttosto facile. 50 km possono sembrare tanti ma in un'intera giornata volano via... ad ogni modo, se temi siano troppi, potreste provare a farne 50 il primo giorno e poi valutare le sensazioni (e anche il fisico come risponde!) e in caso scendere a 40... anche se sono certa che ti divertirai un mondo e li farai in tutta facilità:))  :cheer: 
Tieni a portata la macchina fotografica perchè ci sono veramente tanti posti carini da fotografare:)
a presto e buone pedalate ;) 
Vero"
1042,"Ciao a tutti!
mi chiamo roberto e vivo nei dintorni di brescia.
ho una settimana di ferie dal 6 al 12 giugno.
mi piacerebbe impegnarla con un bel giretto in bici da qualche parte.
ho un sacco di idee in testa (dolomiti/drava, liguria/provenza,costa degli etruschi/argentario, laghi/colli romani, una parte della francigena) ma ogni proposta è valida. cerco un serio compagno di viaggio per condividere questa esperienza. chiunque sia interessato mi puo' contattare pieva_85@yahoo.it
buona giornata.
roberto"
1059,"Ciao,
sono un cicloturista tranquillo.
Ho fatto qualche bel giro con mia moglie in bicicletta in giro per la Norvegia. In particolare siamo stati Lofoten, zone di Bergen e il famoso tracciato di Rallarvegen (https://www.visitnorway.it/listings/cycling-rallarvegen/46091/).
Abbiamo anche noi una bambina e quando era piccola l'abbiamo portata in giro nel carretto (Chariot).
Non siamo tornati in Norvegia con lei e il carretto.
Escluderei sicuramente il tracciato. Per il resto puoi fare di tutto in quanto sono molto rispettosi dei ciclisti ma il tempo potrebbe rendere il viaggio poco piacevole.
Se non conosci, ti suggerisco il bel giro (non molto lungo) Salzkammergut (http://www.altaaustria.at/detail/article/la-pista-ciclabile-del-salzkammergut.html).
E' molto bello l'ambiente e quasi totalmente su ciclabile.
Spero di esserti stato utile.
Michele"
1060,"Ciao a tutti,
sto cercando di organizzare un giro di cicloturismo della durata massima di una settimana con mia figlia di 7 anni.
Conosco il Salzkammergut in Austria o lungo la Loira.

Qualcuno può suggerirmi qualche giro ?
Grazie
Michele"
1075,"Credo che uno smartphone non sia valido quanto un gps dedicato... può andare bene per un'escursione giornaliera di qualche ora ma poi se lo si deve utilizzare per 8-10 ore si dovrebbe avere una ricarica extra, un supporto per la bici, se piove lo si deve proteggere, la precisione in alcune località non è eccelsa... quindi anche secondo me è meglio un GPS dedicato.
Garmin, azienda leader, ha a catalogo il Touring o l'E-Trex che sono validi.
Un'altra azienda che fa GPS per viaggiare è Teasi con il suo One che ha già caricate mappe openstreetmap.
Poi ce ne sono altri ma direi di orientarti su questi prodotti!
Ciao e buon viaggio! ;)"
1070,"ciao a tutti, sono nuova del forum ed ho bisogno di un consiglio urgente......tra qualche giorno farò il mio primo viaggio in bicicletta con mio marito e  vorrei un consiglio sull'acquisto di un gps .
ho sentito parlare del garmin touring plus e del rider ......ma per entrambi ho letto recensioni non del tutto soddisfacenti.....
qualcuno ha esperienze in merito? 
a me servirebbe un gps cartografico con le mappe d'europa che sia eclettico e si adegui sia a percorsi di mtb che di cicloturismo.
Se avete anche alternative accetto tutti i consigli. 
vi chiedo solo di rispondere urgentemente in quanto il viaggio è previsto per settimana prossima. 
grazie."
1071,"Buon giorno a tutti.
Non c'è niente di meglio dello smartphone Android con app Oruxmaps
ed una mappa caricata per utilizzo off line."
1072,non so.....io ero più orientata su un vero gps
1139,"Ciao Robby, la tua mi sembra proprio una bella idea... a matera conta di fermarti almeno un paio di giorni perchè ci sono un bel po' di cose da vedere tra chiese rupestri e parco della Murgia.  Alberobello è sicuramente una bella tappa per i trulli ma anche Locorotondo non me la farei scappare...e poco più sotto imboccherei la ciclovia dell'acquedotto verso Ceglie Messapica http://www.lifeintravel.it/alto-salento-bassa-murgia-in-bicicletta.html . Da Ceglie devierei verso Ostuni, la città bianca per poi andare verso la costa:) sono certa che ti divertirai un mondo^^
a presto e buone pedalate,
Veronica
p.s. non perderti assaggi di mozzarelle fresche, burrate, pizze pugliesi e altre delizie locali (io metterei su 10 kg^^)"
1064,"Having got depleted every one of the some other singular advertise approach vacant, several corporations seek out fresh avenue on the road to make a wider crowd regarding consumers. To do this, they resorMajor Bloopers Associates Nominate Whenever Habiting Itinerant Marketingt in the direction of mobile phone bazaar. Itinerant market place makes available in favor of easy advertisement done mobile phone method. If you need just before conform itinerant sell to help your current company tactic, and then peruse this article on behalf of information.
More: [url=http://www.thisismarilyn.com/oovuj3]Here you will get more[/url], [url=http://my.djtechtools.com/users/870496]More information[/url]

After developing a itinerant advertizing canvass, it really is crucial to make indeed ones movement drive across all presented platforms. You may long for from reaching a significant current market message but if your offer does not work! You'll want to investigation your portable puff fight happening completely mainstream way.
See it: [url=http://www.ask.fm/oovum3]Here you will get more[/url], [url=http://www.thewhole9.com/oovur3]Here you will get more[/url]"
1076,"grazie per i preziosi consigli....credo che mi orienterò sul garmin touring.....
buona giornata a tutti e grazie."
