138,723,123,24,25,2,interni/podcast,com_banners,Podcast,podcast,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2020-04-10 22:22:02,62,2020-04-11 10:19:00,"0",it-IT,1
140,1313,123,26,27,2,interni/bike-week-end,com_banners,Bike week end,bike-week-end,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""""}","","","{""author"":"""",""robots"":""""}",62,2014-08-03 16:53:34,"0","0000-00-00 00:00:00","0",*,1
143,1316,123,28,29,2,interni/dlb,com_banners,DLB,dlb,"",<div>Dolomiti Lagorai Bike pagine interne</div>,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""""}","","","{""author"":"""",""robots"":""""}",62,2014-09-12 13:16:59,"0","0000-00-00 00:00:00","0",*,1
144,1317,122,16,17,2,home/dlb,com_banners,DLB home,dlb,"",<div>Dolomiti Lagorai Bike home page</div>,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""""}","","","{""author"":"""",""robots"":""""}",62,2014-09-12 13:17:08,62,2014-09-12 13:26:06,"0",*,1
146,705,123,30,49,2,interni/viaggi,com_banners,Viaggi,viaggi,"",<p>Banner dei viaggi</p>,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2014-12-21 11:05:49,62,2020-01-09 09:30:49,"0",it-IT,1
147,1532,146,31,32,3,interni/viaggi/scandibike,com_banners,Scandibike,scandibike,"","",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""""}","","","{""author"":"""",""robots"":""""}",62,2014-12-21 09:09:44,"0","0000-00-00 00:00:00","0",it-IT,1
148,1534,146,33,34,3,interni/viaggi/asia-in-bici,com_banners,Asia in bici,asia-in-bici,"",<p>Viaggio in bici in Asia</p>,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""""}","","","{""author"":"""",""robots"":""""}",62,2014-12-21 09:49:39,62,2014-12-21 09:49:48,"0",it-IT,1
149,1536,146,35,36,3,interni/viaggi/transitalia,com_banners,Transitalia,transitalia,"",<p>Viaggio in bici in Italia</p>,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""""}","","","{""author"":"""",""robots"":""""}",62,2014-12-21 10:10:30,62,2014-12-21 10:10:58,"0",it-IT,1
150,1538,146,37,38,3,interni/viaggi/albania,com_banners,Albania,albania,"",<p>Cicloturismo in Albania</p>,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""""}","","","{""author"":"""",""robots"":""""}",62,2014-12-21 10:53:22,62,2014-12-21 10:53:51,"0",it-IT,1
151,1541,123,50,51,2,interni/grande-guerra,com_banners,Grande Guerra,grande-guerra,"","",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""""}","","","{""author"":"""",""robots"":""""}",62,2015-02-16 12:02:13,"0","0000-00-00 00:00:00","0",*,1
161,907,107,6,7,2,pubblicita/givi-bike,com_banners,Givi Bike,givi-bike,"","",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2022-04-27 05:05:11,62,2022-04-27 08:06:22,"0",*,1
162,1576,123,52,53,2,interni/cicloturismo-per-tutti,com_banners,Cicloturismo per tutti,cicloturismo-per-tutti,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2015-07-28 08:10:26,62,2015-10-07 07:37:40,"0",*,1
163,1581,146,39,40,3,interni/viaggi/ande-in-bici,com_banners,Ande in bici,ande-in-bici,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2015-08-03 07:43:03,62,2016-07-25 15:07:31,"0",*,1
165,1634,146,41,42,3,interni/viaggi/marocco,com_banners,Marocco,marocco,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2016-07-25 15:11:24,62,2016-07-25 15:11:49,"0",*,1
166,879,107,8,9,2,pubblicita/bikejamming,com_banners,Bikejamming,bikejamming,"","",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2016-10-24 11:25:32,62,2021-10-04 07:56:19,"0",*,1
167,1689,146,43,44,3,interni/viaggi/bikethesouth,com_banners,Bikethesouth,bikethesouth,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2014-12-21 09:09:44,62,2017-03-05 17:22:44,"0",it-IT,1
168,1720,9,57,58,1,generica,com_content,Generica,generica,"","<div>&nbsp;</div>",-2,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2017-08-20 08:42:06,"0",2017-08-20 08:42:06,"0",*,1
169,591,9,59,108,1,posizione,com_jak2filter,Posizione,posizione,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:37:11,11843,2018-08-29 08:30:37,"0",it-IT,1
170,592,169,60,101,2,posizione/italia,com_jak2filter,Italia,italia,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:37:28,62,2018-07-15 10:27:09,"0",it-IT,1
171,593,170,67,68,3,posizione/italia/trentino,com_jak2filter,Trentino,trentino,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:38:02,62,2018-07-15 10:27:09,"0",it-IT,1
172,594,169,104,105,2,posizione/repubblica-ceca,com_jak2filter,Repubblica Ceca,repubblica-ceca,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:38:17,62,2018-07-26 09:13:12,"0",it-IT,1
173,595,169,106,107,2,posizione/svizzera,com_jak2filter,Svizzera,svizzera,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:38:31,62,2018-07-26 09:13:23,"0",it-IT,1
174,596,169,102,103,2,posizione/austria,com_jak2filter,Austria,austria,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:38:45,62,2018-07-15 10:27:09,"0",it-IT,1
175,597,170,61,62,3,posizione/italia/alto-adige,com_jak2filter,Alto Adige,alto-adige,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:15,62,2018-07-15 10:27:09,"0",it-IT,1
176,598,170,63,64,3,posizione/italia/lombardia,com_jak2filter,Lombardia,lombardia,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:28,62,2018-07-15 10:27:09,"0",it-IT,1
177,599,170,65,66,3,posizione/italia/piemonte,com_jak2filter,Piemonte,piemonte,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:40,62,2018-07-15 10:27:09,"0",it-IT,1
178,600,9,109,114,1,casa,com_jak2filter,Casa,casa,"","<div>&nbsp;</div>",-2,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 10:36:33,"0",2018-07-15 10:36:33,"0",*,1
179,601,178,110,111,2,casa/albergo,com_jak2filter,Albergo,albergo,"","<div>&nbsp;</div>",-2,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 10:36:49,"0",2018-07-15 10:36:49,"0",*,1
180,602,178,112,113,2,casa/palazzo,com_jak2filter,Palazzo,palazzo,"","<div>&nbsp;</div>",-2,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 10:37:04,"0",2018-07-15 10:37:04,"0",*,1
181,603,170,69,70,3,posizione/italia/emilia-romagna,com_jak2filter,Emilia Romagna,emilia-romagna,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:15,62,2018-07-26 09:14:36,"0",it-IT,1
182,604,170,71,72,3,posizione/italia/abruzzo,com_jak2filter,Abruzzo,abruzzo,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:28,62,2018-07-26 09:14:52,"0",it-IT,1
183,605,170,73,74,3,posizione/italia/friuli-venezia-giulia,com_jak2filter,Friuli-Venezia Giulia,friuli-venezia-giulia,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:40,62,2018-07-26 09:15:12,"0",it-IT,1
184,606,170,75,76,3,posizione/italia/liguria,com_jak2filter,Liguria,liguria,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:38:02,62,2018-07-26 09:15:34,"0",it-IT,1
185,607,170,77,78,3,posizione/italia/valle-d-aosta,com_jak2filter,Valle d'Aosta,valle-d-aosta,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:15,62,2018-07-26 09:16:10,"0",it-IT,1
186,608,170,79,80,3,posizione/italia/lazio,com_jak2filter,Lazio,lazio,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:28,62,2018-07-26 09:16:30,"0",it-IT,1
187,609,170,81,82,3,posizione/italia/marche,com_jak2filter,Marche,marche,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:40,62,2018-07-26 09:16:43,"0",it-IT,1
188,610,170,83,84,3,posizione/italia/toscana,com_jak2filter,Toscana,toscana,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:38:02,62,2018-07-26 09:16:54,"0",it-IT,1
189,611,170,85,86,3,posizione/italia/umbria,com_jak2filter,Umbria,umbria,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:15,62,2018-07-26 09:17:04,"0",it-IT,1
190,612,170,87,88,3,posizione/italia/basilicata,com_jak2filter,Basilicata,basilicata,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:28,62,2018-07-26 09:17:26,"0",it-IT,1
191,613,170,89,90,3,posizione/italia/calabria,com_jak2filter,Calabria,calabria,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:40,62,2018-07-26 09:17:37,"0",it-IT,1
192,614,170,91,92,3,posizione/italia/campania,com_jak2filter,Campania,campania,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:38:02,62,2018-07-26 09:17:51,"0",it-IT,1
193,615,170,93,94,3,posizione/italia/molise,com_jak2filter,Molise,molise,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:15,62,2018-07-26 09:18:19,"0",it-IT,1
194,616,170,95,96,3,posizione/italia/puglia,com_jak2filter,Puglia,puglia,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:28,62,2018-07-26 09:18:31,"0",it-IT,1
195,617,170,97,98,3,posizione/italia/sardegna,com_jak2filter,Sardegna,sardegna,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:39:40,62,2018-07-26 09:18:46,"0",it-IT,1
196,618,170,99,100,3,posizione/italia/sicilia,com_jak2filter,Sicilia,sicilia,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2018-07-15 08:38:02,62,2018-07-26 09:18:58,"0",it-IT,1
197,660,9,115,116,1,itinerari-ciclabili,com_zhosmmap,Itinerari ciclabili,itinerari-ciclabili,"",I percorsi ciclabili di Life in Travel ,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2019-05-04 13:25:52,62,2019-05-05 20:54:55,"0",*,1
198,661,9,117,118,1,viaggi,com_zhosmmap,Viaggi,viaggi,"","<p>I percorsi dei viaggi in bici di Life in Travel&nbsp;</p>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2019-05-05 20:53:47,"0",2019-05-05 20:53:47,"0",*,1
199,662,9,119,120,1,mountain-bike,com_zhosmmap,Mountain bike,mountain-bike,"",I percorsi in MTB di Life in Travel ,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2019-05-05 20:55:49,"0",2019-05-05 20:55:49,"0",*,1
200,676,9,121,122,1,trekking,com_zhosmmap,Trekking,trekking,"","<p>I percorsi a piedi&nbsp;di Life in Travel</p>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2019-05-06 00:55:49,62,2019-10-29 14:53:59,"0",*,1
201,703,146,45,46,3,interni/viaggi/iberiabike,com_banners,Iberiabike,iberiabike,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2020-01-08 21:11:24,62,2020-01-09 09:31:17,"0",it-IT,1
202,708,146,47,48,3,interni/viaggi/noplansjourney,com_banners,Noplansjourney,noplansjourney,"","<div>&nbsp;</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",62,2020-01-08 22:11:24,62,2020-01-09 10:05:05,"0",it-IT,1
204,910,107,12,13,2,pubblicita/sassonia-turismo,com_banners,Sassonia Turismo,sassonia-turismo,"",<p>Ciclabili della Sassonia</p>,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":"""",""image_alt"":""""}","","","{""author"":"""",""robots"":""""}",118,2022-07-04 09:05:36,"0",2022-07-04 09:05:36,"0",*,1
493,4220,1,1,2,1,trekking-nel-mondo,com_content,Trekking nel mondo,trekking-nel-mondo,"","<div>Itinerari ed escursioni nel mondo: descrizione, file gps e dati tecnici dei trekking fuori dall'Italia</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/32.jpg""}","","","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
494,4221,1,3,4,1,trekking-in-italia,com_content,Trekking in Italia,trekking-in-italia,"","<div>Itinerari ed escursioni sulle alpi e non solo: descrizione, file gps e dati tecnici dei trekking</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/33.jpg""}","","","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
495,4222,1,5,6,1,foto-del-mese,com_content,Foto del mese,foto-del-mese,"","<p>Ogni mese selezioniamo una fotografia di viaggio, sociale o di natura che riteniamo più meritevole...</p>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/35.jpg""}","","","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
496,4223,1,7,8,1,aforismi-di-viaggio,com_content,Aforismi di viaggio,aforismi-di-viaggio,"","<p>Citazioni, aforismi, proverbi di viaggio... quello che si dice sui viaggi</p>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/39.jpg""}","Citazioni, aforismi, proverbi di viaggio... quello che si dice sui viaggi","aforismi,citazioni,testi,frasi,viaggio,libertà,avventura","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
497,4224,1,9,10,1,ruote-grasse,com_content,Ruote grasse,ruote-grasse,"","<div>Notizie ed eventi, guide e consigli per chi pratica lo splendido sport della mountain bike e del bikepacking.</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/43.jpg""}","Notizie ed eventi, guide e consigli per chi pratica lo splendido sport della mountain bike e del bikepacking.","","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
498,4225,1,11,12,1,itinerari-in-mtb,com_content,Itinerari in MTB,itinerari-in-mtb,"","<div style=""text-align: justify;"">Percorsi MTB con descrizioni, mappe e file gps per la mountain bike in tutta Italia. Per scoprire tutti gli itinerari ciclabili presenti consulta la <a title=""Mappa degli itinerari MTB"" href=""index.php?option=com_k2&amp;view=item&amp;layout=item&amp;id=1865&amp;Itemid=249"">mappa dei percorsi MTB</a>.</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/44.jpg""}","Itinerari in mountain bike in Italia e non solo. Percorsi, descrizioni, immagini e tracce GPS dalle Alpi agli Appennini ","","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
499,4226,1,13,14,1,attualita,com_content,Attualità,attualita,"",<p><span>Notizie fresche su argomenti generali!</span></p>,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/45.jpg""}","","","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
500,4227,1,15,196,1,viaggi-1,com_content,Viaggi,viaggi-1,"","<div>Cicloturismo e viaggi in bici per scoprire il mondo lentamente: racconti, itinerari e avventure</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/47.jpg""}","Viaggi in bici in tutto il mondo: racconti, itinerari, luoghi per ispirare ognuno di noi a praticare cicloturismo ovunque e a tutti i livelli","","{""author"":"""",""robots"":""index, follow""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
501,4228,500,16,17,2,viaggi-1/portogallo,com_content,Portogallo,portogallo,"","<div>Racconti, guide e itinerari di viaggio alla scoperta del paese lusitano: il Portogallo</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/34.jpg""}","Racconti, guide e itinerari di viaggio alla scoperta del paese lusitano: il Portogallo","Portogallo, lisbona,viaggio,lusitano,algarve,oceano","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
502,4229,500,18,19,2,viaggi-1/scozia,com_content,Scozia,scozia,"","<p>Viaggi, consigli e racconti di viaggio alla scoperta delle highland in Scozia</p>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/37.jpg""}","Viaggi, consigli e racconti di viaggio alla scoperta delle highland in Scozia","scozia,regno unito,isola,lochness,highlands","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
503,4230,500,20,21,2,viaggi-1/nuova-zelanda,com_content,Nuova Zelanda,nuova-zelanda,"","<div>Viaggi e racconti, guide e consigli di viaggio sulla Nuova Zelanda, la terra dalla lunga nuvola bianca</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/38.jpg""}","Viaggi e racconti, guide e consigli di viaggio sulla Nuova Zelanda, la terra dalla lunga nuvola bianca","aotearoa,nuova zelanda,viaggio,antipodi,isole,avventura","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
504,4231,500,22,23,2,viaggi-1/malta,com_content,Malta,malta,"","<div>Racconti, guide e itinerari di viaggio sulle isole di Malta e Gozo nel mediterraneo</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/40.jpg""}","Racconti, guide e itinerari di viaggio sulle isole di Malta e Gozo nel mediterraneo","malta,gozo,isole,arcipelago,viaggio","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
505,4232,500,24,25,2,viaggi-1/austria-1,com_content,Austria,austria-1,"",<p>Viaggi e consigli di viaggio per visitare l'Austria alla ricerca di mete poco conosciute</p>,1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/41.jpg""}",Viaggi e consigli di viaggio per visitare l'Austria alla ricerca di mete poco conosciute,"austria,alpi,montagne,natura,viaggio","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
506,4233,500,26,41,2,viaggi-1/italia-1,com_content,Italia,italia-1,"","<div>Italia in bici: cicloturismo, viaggiare in bici, a piedi, lentamente... sui sentieri della nostra bella penisola</div>",1,"0","0000-00-00 00:00:00",1,"{""category_layout"":"""",""image"":""images\/joomlart\/categories\/""}","Italia in bici: cicloturismo, viaggi e vacanze in bicicletta su strade e sentieri della nostra penisola con informazioni, tracce GPS e percorsi","italia,belpaese,penisola,viaggio,alpi,appennini,mediterraneo","{""author"":"""",""robots"":""""}",30305,2023-01-05 11:03:15,"0",2023-01-05 11:03:15,"0",it-IT,1
