817,index.php?option=com_k2&Itemid=287&id=2136&lang=it&view=item,3du,1,33
818,index.php?option=com_k2&Itemid=363&id=2548&lang=it&view=item,3d6,1,41
819,index.php?option=com_k2&Itemid=204&id=1974&lang=it&view=item,3d8,1,"0"
820,index.php?option=com_k2&Itemid=287&id=2135&lang=it&view=item,3dd,1,"0"
821,index.php?option=com_k2&Itemid=287&id=2134&lang=it&view=item,3d4,1,8
822,index.php?option=com_k2&Itemid=287&id=2133&lang=it&view=item,3dh,1,4
823,index.php?option=com_k2&Itemid=287&id=2131&lang=it&view=item,3dq,1,"0"
824,index.php?option=com_k2&Itemid=204&id=1973&lang=it&view=item,3dr,1,53
825,index.php?option=com_k2&Itemid=204&id=47&lang=it&limit=16&limitstart=240&task=category&view=itemlist,3df,1,"0"
826,index.php?option=com_k2&Itemid=287&id=2129&lang=it&view=item,3dy,1,3
827,index.php?option=com_k2&Itemid=287&id=2130&lang=it&view=item,3dc,1,4
828,index.php?option=com_k2&Itemid=204&id=1972&lang=it&view=item,34p,1,20
829,index.php?option=com_k2&Itemid=287&id=2128&lang=it&view=item,34k,1,3
830,index.php?option=com_k2&Itemid=287&id=2127&lang=it&view=item,343,1,6
831,index.php?option=com_k2&Itemid=287&id=2126&lang=it&view=item,34a,1,3
833,index.php?option=com_k2&Itemid=287&id=2123&lang=it&view=item,349,1,6
834,index.php?option=com_k2&Itemid=287&id=2124&lang=it&view=item,34w,1,3
835,index.php?option=com_k2&Itemid=287&id=2121&lang=it&view=item,34u,1,2
836,index.php?option=com_k2&Itemid=287&id=2122&lang=it&view=item,346,1,2
837,index.php?option=com_k2&Itemid=204&id=1971&lang=it&view=item,348,1,"0"
838,index.php?option=com_k2&Itemid=300&id=2573&lang=it&view=item,34d,1,35
839,index.php?option=com_k2&Itemid=204&id=1970&lang=it&view=item,344,1,"0"
840,index.php?option=com_k2&Itemid=204&id=1969&lang=it&view=item,34h,1,"0"
841,index.php?option=com_k2&Itemid=264&id=1769&lang=it&view=item,34q,1,34
842,index.php?option=com_k2&Itemid=204&id=47&lang=it&limit=16&limitstart=256&task=category&view=itemlist,34r,1,"0"
843,index.php?option=com_k2&Itemid=204&id=1725&lang=it&view=item,34f,1,"0"
844,index.php?option=com_k2&Itemid=204&id=1948&lang=it&view=item,34y,1,"0"
845,index.php?option=com_k2&Itemid=204&id=1949&lang=it&view=item,34c,1,"0"
846,index.php?option=com_k2&Itemid=264&id=1770&lang=it&view=item,3hp,1,2
847,index.php?option=com_k2&Itemid=264&id=1772&lang=it&view=item,3hk,1,3
848,index.php?option=com_k2&Itemid=204&id=1968&lang=it&view=item,3h3,1,"0"
849,index.php?option=com_k2&Itemid=264&id=1773&lang=it&view=item,3ha,1,3
850,index.php?option=com_k2&Itemid=264&id=1768&lang=it&view=item,3hx,1,3
851,index.php?option=com_k2&Itemid=264&id=1767&lang=it&view=item,3h9,1,2
852,index.php?option=com_k2&Itemid=264&id=1764&lang=it&view=item,3hw,1,4
853,index.php?option=com_k2&Itemid=264&id=1765&lang=it&view=item,3hu,1,4
854,index.php?option=com_k2&Itemid=204&id=1967&lang=it&view=item,3h6,1,"0"
855,index.php?option=com_k2&Itemid=264&id=1763&lang=it&view=item,3h8,1,2
856,index.php?option=com_k2&Itemid=282&id=2085&lang=it&view=item,3hd,1,33
857,index.php?option=com_k2&Itemid=204&id=1698&lang=it&view=item,3h4,1,"0"
858,index.php?option=com_k2&Itemid=204&id=47&lang=it&limit=16&limitstart=272&task=category&view=itemlist,3hh,1,1
859,index.php?option=com_k2&Itemid=264&id=1762&lang=it&view=item,3hq,1,4
860,index.php?option=com_k2&Itemid=289&id=2182&lang=it&view=item,3hr,1,50
861,index.php?option=com_k2&Itemid=361&id=1751&lang=it&view=item,3hf,1,57
862,index.php?option=com_k2&Itemid=301&id=2583&lang=it&view=item,3hy,1,29
863,index.php?option=com_k2&Itemid=362&id=1966&lang=it&view=item,3hc,1,42
864,index.php?option=com_k2&Itemid=301&id=2582&lang=it&view=item,3qp,1,19
865,index.php?option=com_k2&Itemid=301&id=2581&lang=it&view=item,3qk,1,35
866,index.php?option=com_k2&Itemid=301&id=2578&lang=it&view=item,3q3,1,35
867,index.php?option=com_k2&Itemid=301&id=2580&lang=it&view=item,3qa,1,24
868,index.php?option=com_k2&Itemid=301&id=2576&lang=it&view=item,3qx,1,29
869,index.php?option=com_k2&Itemid=204&id=1954&lang=it&view=item,3q9,1,"0"
870,index.php?option=com_k2&Itemid=301&id=2579&lang=it&view=item,3qw,1,44
871,index.php?option=com_k2&Itemid=204&id=47&lang=it&limit=16&limitstart=288&task=category&view=itemlist,3qu,1,"0"
872,index.php?option=com_k2&Itemid=204&id=1724&lang=it&view=item,3q6,1,"0"
873,index.php?option=com_k2&Itemid=204&id=1697&lang=it&view=item,3q8,1,"0"
