11,1,1,62,"0",Lago di Cei e passo Bordala,lago-di-cei-e-passo-bordala,Itinerari-MTB/GPX/bordala-cimana-cei.gpx,45458,"","","","","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" title=""Lago di Cei e passo Bordala"" href=""index.php?option=com_k2&amp;view=item&amp;id=1863&amp;Itemid=229"">Vai alla scheda del percorso</a></span>Anello breve ma divertente tra valle dell'Adige e monte Stivo.</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2008-09-07 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1258,"0",1,1,"0","0000-00-00 00:00:00",78,2,"0",1,,"trentino,adige,mtb,bicicletta,cei,itinerario",Itinerario in mtb fra valle dell'adige e monte stivo in trentino,,it-IT,"","0","",""
12,1,1,62,"0",Terlago bike,terlago-bike,Itinerari-MTB/GPX/terlago bike.gpx,45310,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div>Divertente anello ai piedi della Paganella.
<span style=""float: right;""><a class=""btn btn-primary"" href=""index.php?option=com_k2&view=item&id=1864&Itemid=229"" title=""Terlago bike"">Vai alla scheda del percorso</a></span></div>
","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2008-09-28 20:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1439,"0",1,1,"0","0000-00-00 00:00:00",77,2,"0","0",,"trentino,terlago,mtb,bicicletta,paganella",Itinerario in mtb ad anello ai piedi della Paganella che passa anche da Terlago in Trentino,,it-IT,"","0","",""
13,1,1,62,"0",Monte Calisio,monte-calisio,Itinerari-MTB/GPX/calisio.gpx,136107,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div style=""text-align: justify;""><span style=""float: right;""><a class=""btn btn-primary"" href=""index.php?option=com_k2&view=item&id=1866&Itemid=229"" title=""Monte Calisio""><span>Vai alla scheda del percorso</a></span>Anello a nord-est della città di Trento passando per la cima del monte a nord-est di Trento

</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-03-22 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1108,"0",1,1,"0","0000-00-00 00:00:00",76,2,"0","0",,"trento,trentino,mtb,bicicletta,itinerario,calisio",Itinerario in mtb sul monte calisio di trento in trentino alto adige,,it-IT,"","0","",""
14,1,1,62,"0",Arco - S.Giovanni a monte - Pietramurata,arco-sgiovanni-a-monte-pietramurata,Itinerari-MTB/GPX/s.giovanni-pietramurata.gpx,91565,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" title=""Da Arco a S.Giovanni a Monte e Pietramurata"" href=""index.php?option=com_k2&amp;view=item&amp;id=1868&amp;Itemid=229""><span>Vai alla scheda del percorso</span></a></span>Itinerario di medio livello con partenza da Arco che ripercorre in parte la gara del Bike Festival salendo a S. Giovanni a Monte e scendendo a Pietramurata nell'Alto Garda trentino</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-05-03 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",982,"0",1,1,"0","0000-00-00 00:00:00",75,2,"0",1,,"garda,mtb,arco di trento,trentino,bicicletta",Itinerario in mtb con partenza da arco che passa per Pietramurata e San Giovanni a Monte,,it-IT,"","0","",""
15,1,1,62,"0",Vecia ferovia dela Val de Fiemme 2013,vecia-ferovia-dela-val-de-fiemme-2013,Itinerari-MTB/GPX/vecia-ferovia.gpx,90467,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div style=""text-align: justify;""><span style=""float: right;""><a href=""index.php?option=com_k2&amp;view=item&amp;id=1870&amp;Itemid=229"" class=""btn btn-primary"" title=""La vecia Ferovia dela Val de Fiemme"">Vai alla scheda del percorso</a></span>Il percorso da Ora a Molina di Fiemme lungo la vecchia ferrovia con il nuovo tratto sistemato nel 2013.

</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-05-10 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1668,"0",1,1,"0","0000-00-00 00:00:00",74,2,"0","0",,"alto adige,monte corno,vecia ferrovia,mtb,bicicletta",Itinerario in mtb lungo la vecia ferrovia ed il parco naturale del monte corno in Alto Adige,,it-IT,"","0","",""
16,1,1,62,"0",Monte Casale e val Lomasona,monte-casale-e-val-lomasona,Itinerari-MTB/GPX/casale_lomasona.gpx,82856,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" href=""index.php?option=com_k2&view=item&id=1871&Itemid=229"" title=""Monte Casale e val Lomasona"">Vai alla scheda del percorso</a></span>Un itinerario altamente panoramico tra valle dei Laghi e Lomaso in Trentino.

</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-06-01 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1019,"0",1,1,"0","0000-00-00 00:00:00",73,2,"0","0",,"itinerario,mtb,bicicletta,trentino,valle dei laghi",Itinerario in mtb tra la valle dei laghi e lomaso in un contesto molto panoramico,,it-IT,"","0","",""
17,1,1,62,"0","Carbonare, Lavarone e Vezzena",carbonare-lavarone-e-vezzena,Itinerari-MTB/GPX/lavarone-vezzena.gpx,78922,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div style=""text-align: justify;""><span style=""float: right;""><a class=""btn btn-primary"" title=""In MTB sull'altopiano di Lavarone"" href=""index.php?option=com_k2&amp;view=item&amp;id=1872&amp;Itemid=229"">Vai alla scheda del percorso</a></span>Sui tracciati della guerra, tra malghe e forti percorrendo in parte le strade della 100km dei Forti, gara di MTB che si svolge sull'altopiano di Lavarone.</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-06-11 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",2041,"0",1,1,"0","0000-00-00 00:00:00",72,2,"0",1,,"lavarone,trentino,mtb,bicicletta,itinerari",Itinerario in mtb sui tracciati della grande guerra percorrendo in parte i 100 km dei forti di lavarone,,it-IT,"","0","",""
18,1,1,62,"0",Valle dei Mocheni e Lagorai orientale,valle-dei-mocheni-e-lagorai-orientale,Itinerari-MTB/GPX/val_mocheni-panarotta.gpx,80346,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" href=""index.php?option=com_k2&view=item&id=1873&Itemid=229"" title=""In MTB sul Lagorai"">Vai alla scheda del percorso</a></span>Un anello suggestivo tra valle dei Mocheni e Panarotta.

</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-06-15 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1181,"0",1,1,"0","0000-00-00 00:00:00",71,2,"0","0",,"valsugana,trentino,itinerario,mtb,bicicletta,lagorai",Itinerario in mtb tra la valle dei Mocheni e la Panarotta in valsugana,,it-IT,"","0","",""
19,1,1,62,"0",Passo Binasia,passo-binasia,Itinerari-MTB/GPX/malga-binasia.gpx,87086,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" href=""index.php?option=com_k2&view=item&id=1874&Itemid=229"" title=""In Val di Non in MTB: passo Binasia"">Vai alla scheda del percorso</a></span>Un impegnativo anello sulle Maddalene con partenza dalla val di Sole.

</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-06-16 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",810,"0",1,1,"0","0000-00-00 00:00:00",70,2,"0","0",,"val di sole, trentino,maddalene,mtb,bicicletta",Itinerario in mtb sulle maddalene trentine partendo dalla val di sole,,it-IT,"","0","",""
20,1,1,62,"0",Passo Feudo e Lavazè,passo-feudo-e-lavaze,Itinerari-MTB/GPX/passo_feudo.gpx,42728,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" href=""index.php?option=com_k2&view=item&id=1875&Itemid=229"" title=""In Val di Fiemme in MTB: Passo Feudo"">Vai alla scheda del percorso</a></span>Un anello ai piedi del gruppo del Latemar, tra passo Feudo e Lavazè, con partenza da Cavalese</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-07-01 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1181,"0",1,1,"0","0000-00-00 00:00:00",69,2,"0","0",,"val di fassa,cavalese,mtb,latemar,dolomiti,bici",Itinerario in mtb sotto il Latemar con partenza da cavalese in val di fassa,,it-IT,"","0","",""
21,1,1,62,"0","Val di Sole - bivacco ""Mezol""",val-di-sole-bivacco-mezol,Itinerari-MTB/GPX/bivacco_mezol.gpx,131171,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" href=""index.php?option=com_k2&view=item&id=1877&Itemid=229"" title=""In Val di Sole in MTB: bivacco Mezol"">Vai alla scheda del percorso</a></span>Un itinerario breve attraverso la val di Sole e sulle pendici del monte Peller</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-08-18 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",833,"0",1,1,"0","0000-00-00 00:00:00",68,2,"0","0",,"trentino,trento,mtb,bicicletta,itinerario",Itinerario in mtb in val di sole e sulle pendici del monte peller in trentino,,it-IT,"","0","",""
22,1,1,62,"0",Cimirlo e Vigolana,cimirlo-e-vigolana,Itinerari-MTB/GPX/cimirlo-vigolana.gpx,138811,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" title=""Tra cimirlo e vigolana"" href=""index.php?option=com_k2&amp;view=itemlist&amp;task=category&amp;id=44&amp;Itemid=229"">Vai alla scheda del percorso</a></span>Un breve e semplice anello sulle pendici di Marzola e Vigolana.</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-08-20 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",895,"0",1,1,"0","0000-00-00 00:00:00",67,2,"0",1,,"trentino,cimirlo,trento,mtb,bicicletta","Itinerario in mtb e traccia gps fra cimirlo, sopra trento, e vigolana in trentino",,it-IT,"","0","",""
23,1,1,62,"0",Arco - Troiana - Monte Velo,arco-troiana-monte-velo,Itinerari-MTB/GPX/monte-velo.gpx,139004,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" title=""Da Arco al monte Velo in MTB"" href=""index.php?option=com_k2&amp;view=item&amp;id=1878&amp;Itemid=229"">Vai alla scheda del percorso</a></span>Un anello sulle pendici occidentali del monte Stivo</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-08-26 20:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1255,"0",1,1,"0","0000-00-00 00:00:00",66,2,"0",1,,"rovereto,stivo,mtb,bicicletta,itinerario",Itinerario in mtb sul monte stivo che si affaccia sulla Vallagarina di Rovereto,,it-IT,"","0","",""
24,1,1,62,"0",Val di Rabbi - giro delle malghe,val-di-rabbi-giro-delle-malghe,Itinerari-MTB/GPX/giro_delle_malghe_rabbi.gpx,193538,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" href=""index.php?option=com_k2&view=item&id=1879&Itemid=229"" title=""Giro delle malghe in Val di Rabbi"">Vai alla scheda del percorso</a></span>Un anello lungo la val Cercen e sulle pendici del monte Sole ai margini del parco nazionale dello Stelvio in Trentino.
</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-09-02 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1201,"0",1,1,"0","0000-00-00 00:00:00",65,2,"0","0",,"stelvio,mtb,bicicletta,montagna,rabbi,trentino",Itinerario in mtb in val di rabbi alle pendici del monte sole nel parco nazionale dello stelvio,,it-IT,"","0","",""
25,1,1,62,"0",Calisio - Strada della Flora e sentiero Natura,calisio-strada-della-flora-e-sentiero-natura,Itinerari-MTB/GPX/salita-flora-calisio.gpx,89070,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" title=""Strada della Flora e sentiero natura in MTB"" href=""index.php?option=com_k2&amp;view=item&amp;id=1880&amp;Itemid=229"">Vai alla scheda del percorso</a></span>Un breve ma divertente anello sulle colline di Trento.</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-09-06 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1047,"0",1,1,"0","0000-00-00 00:00:00",64,2,"0",1,,"mtb,itinerari,trento,trentino,bicicletta",Itinerario in mtb sulle colline di Trento fra il Monte Calisio e le frazioni,,it-IT,"","0","",""
26,1,1,62,"0",Maza e Ponale,maza-e-ponale,Itinerari-MTB/GPX/ponale.gpx,45037,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a class=""btn btn-primary"" href=""index.php?option=com_k2&view=item&id=1857&Itemid=229"" title=""Il sentiero della Ponale"">Vai alla scheda del percorso</a></span>Un anello piuttosto semplice con la panoramica strada del Ponale sul lago di Garda.

</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2008-09-28 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1686,"0",1,1,"0","0000-00-00 00:00:00",63,2,"0","0",,"garda,ponale,itinerario,mtb,bicicletta",Itinerario in mtb sopra il lago di Garda lungo la strada panoramica della Ponale,,it-IT,"","0","",""
27,1,1,62,"0",Trento ed il bosco della città,trento-ed-il-bosco-della-citt,Itinerari-MTB/GPX/trento_bosco_citta.gpx,56243,"","",Leo,"","","","","",gpx.png,"","","","","","",_self,"","",_self,"<div><span style=""float: right;""><a href=""index.php?option=com_k2&view=item&id=1867&Itemid=229"" title=""Bosco della città di Trento in MTB"" class=""btn btn-primary"">Vai alla scheda del percorso</a></span>Un itinerario sulla collina est di Trento nel parco con balconi sulla città e su tutta la valle dell'Adige.
</div>
","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2009-03-29 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",1147,"0",1,1,"0","0000-00-00 00:00:00",62,2,"0","0",,"adige,trento,mtb,bicicletta,itinerario,trentino",Itinerario in mtb sulla cllina di trento che domina la valle dell'adige,,it-IT,"","0","",""
28,17,3,62,"0",Pedalando Aotearoa - L'isola del Nord,pedalando-aotearoa-l-isola-del-nord,Libri/Pedalando-Aotearoa -Isola-del-Nord.pdf,1553972,"","","","","","","","","","","","","","","",_self,"","",_self,"<div>Il libro è scaricabile gratuitamente e senza la necessità di registrazione. Ti chiediamo gentilmente, se hai tempo e voglia, di lasciare un commento sulla <a href=""http://www.facebook.com/lifeintravelita"" title=""Pagina Facebook di Life in Travel"">nostra pagina facebook</a> o nell'<a href=""/index.php?option=com_k2&amp;view=item&amp;id=1696&amp;Itemid=279"" title=""Nuova Zelanda in bici - il libro"">articolo di presentazione del libro</a>. Grazie e buona lettura!</div>","<div>&nbsp;</div>","<div>&nbsp;</div>","<div>&nbsp;</div>",62,"","0",2008-11-18 19:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",5015,"0",1,1,"0","0000-00-00 00:00:00",3,2,"0",1,,"aotearoa,nuova zelanda,bicicletta,mtb,avventura",Pedalando Aotearoa è il libro sulla Nuova Zelanda ed il viaggio in bicicletta nella terra dalla lunga nuvola bianca. Questa parte riguarda l'isola del nord,,it-IT,"","0","",""
29,2,1,62,"0",Marcialonga cycling,marcialonga-cycling,Granfondo/marcialonga_cycling_corto.gpx,70906,"","","","","","","","",gpx16.png,"","","","","","",_self,"","",_self,"<div>Il percorso corto della granfondo 2009 in val di Fiemme, con passo M.te S.Pietro e Lavazè.</div>
<div><a href=""http://www.marcialonga.it/mlff/Cycling"">http://www.marcialonga.it/mlff/Cycling</a></div>",<div> </div>,<div> </div>,<div> </div>,62,"","0",2009-05-30 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",425,"0",1,1,"0","0000-00-00 00:00:00",1,2,"0","0",,"dolomiti,bicicletta,gara,fiemme,trentino",Percorso corto della granfondo 2009 in Val di Fiemme con Passo del monte san pietro e lavazè,,it-IT,,"0","",""
30,2,1,62,"0",Oetztaler radmarathon,oetztaler-radmarathon,Granfondo/oetztaler.gpx,144884,"","","","","","","","",gpx16.png,"","","","","","",_self,"","",_self,"<p>La durissima granfondo austriaca con partenza ed arrivo a Soelden. 238km e 5500m di dislivello.</p>
<p><a href=""http://www.oetztaler-radmarathon.com/"">http://www.oetztaler-radmarathon.com</a></p>",<div> </div>,<div> </div>,<div> </div>,62,"","0",2008-08-30 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",602,"0",1,1,"0","0000-00-00 00:00:00",2,2,"0","0",,"solden,bicicletta,austria,granfondo,otz,corradini",Percorso della granfondo austriaca Oeztaler con partenza ed arrivo a Solden nella valle di Otz,,it-IT,,"0","",""
31,2,1,62,"0",Maratona delle dolomiti,maratona-delle-dolomiti,Granfondo/maratona delle dolomiti.gpx,203164,"","","","","","","","",gpx16.png,"","","","","","",_self,"","",_self,"<p>La regina delle granfondo per prestigio, organizzazione e panorami</p>
<p><a href=""http://www.maratona.it/"">http://www.maratona.it/</a></p>",<div> </div>,<div> </div>,<div> </div>,62,"","0",2008-07-05 20:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",806,"0",1,1,"0","0000-00-00 00:00:00",3,2,"0","0",,"Maratona,dolomiti,gara,bicicletta,unesco,",Percorso gps della Maratona delle DOlomiti in trentino fra le montagne patrimonio UNESCO,,it-IT,,"0","",""
32,2,1,62,"0",Granfondo del Prosecco,granfondo-del-prosecco,Granfondo/prosecco.gpx,630384,"","","","","","","","",gpx16.png,"","","","","","",_self,"","",_self,"<div>La Granfondo di Vittorio Veneto è un piacere anche per gli amanti del buon vino.</div>
<div><a href=""http://it.granfondo-prosecco.com/"">http://it.granfondo-prosecco.com/</a></div>",<div> </div>,<div> </div>,<div> </div>,62,"","0",2008-09-08 22:00:00,1999-11-30 00:00:00,"0000-00-00 00:00:00",572,"0",1,1,"0","0000-00-00 00:00:00",4,2,"0","0",,"prosecco,vittorio veneto,granfondo,bicicletta,gara",Percorso della granfondo di Vittorio Veneto da fare in bici anche per chi ama il buon vino,,it-IT,,"0","",""
