243,"0",google,Segnaposto ,Category not found,"","",353,542,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
244,"0",google,Segnaposto ,Category not found,"","",355,545,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
245,"0",google,Segnaposto ,Category not found,"","",356,547,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
246,"0",google,Segnaposto ,Category not found,"","",357,548,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
247,"0",google,Segnaposto ,Category not found,"","",358,549,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
248,"0",google,Segnaposto ,Category not found,"","",359,552,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
249,"0",google,Segnaposto ,Category not found,"","",364,569,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
250,"0",google,Segnaposto ,Category not found,"","",365,580,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
251,"0",google,Segnaposto ,Category not found,"","",366,581,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
252,"0",google,Segnaposto ,Category not found,"","",367,583,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
253,"0",google,Segnaposto ,Category not found,"","",368,596,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
254,"0",google,Segnaposto ,Category not found,"","",369,597,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
255,"0",google,Segnaposto ,Category not found,"","",370,600,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
256,"0",google,Segnaposto ,Category not found,"","",371,604,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
257,"0",google,Segnaposto ,Category not found,"","",372,605,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
258,"0",google,Segnaposto ,Category not found,"","",373,606,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
259,"0",google,Segnaposto ,Category not found,"","",374,607,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
260,"0",google,Segnaposto ,Category not found,"","",375,608,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
261,"0",google,Segnaposto ,Category not found,"","",376,609,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
262,"0",google,Segnaposto ,Category not found,"","",377,610,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
263,"0",google,Segnaposto ,Category not found,"","",378,611,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
264,"0",google,Segnaposto ,Category not found,"","",379,614,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
265,"0",google,Segnaposto ,Category not found,"","",380,615,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
266,"0",google,Segnaposto ,Category not found,"","",381,619,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
267,"0",google,Segnaposto ,Category not found,"","",382,620,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
268,"0",google,Segnaposto ,Category not found,"","",383,626,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
269,"0",google,Segnaposto ,Category not found,"","",384,627,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
270,"0",google,Segnaposto ,Category not found,"","",385,636,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
271,"0",google,Segnaposto ,Category not found,"","",386,637,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
272,"0",google,Segnaposto ,Category not found,"","",387,638,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
273,"0",google,Segnaposto ,Category not found,"","",388,641,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
274,"0",google,Segnaposto ,Category not found,"","",389,642,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
275,"0",google,Segnaposto ,Category not found,"","",390,644,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
276,"0",google,Segnaposto ,Category not found,"","",391,648,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
277,"0",google,Segnaposto ,Category not found,"","",392,649,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
278,"0",google,Segnaposto ,Category not found,"","",393,650,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
279,"0",google,Segnaposto ,Category not found,"","",394,651,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
280,"0",google,Segnaposto ,Category not found,"","",395,652,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
281,"0",google,Segnaposto ,Category not found,"","",396,653,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
282,"0",google,Segnaposto ,Category not found,"","",397,654,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
283,"0",google,Segnaposto ,Category not found,"","",398,656,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
284,"0",google,Segnaposto ,Category not found,"","",399,657,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
285,"0",google,Segnaposto ,Category not found,"","",400,659,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
286,"0",google,Segnaposto ,Category not found,"","",402,661,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
287,"0",google,Segnaposto ,Category not found,"","",403,662,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
288,"0",google,Segnaposto ,Category not found,"","",404,663,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
289,"0",google,Segnaposto ,Category not found,"","",405,664,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
290,"0",google,Segnaposto ,Category not found,"","",406,665,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
291,"0",google,Segnaposto ,Category not found,"","",407,666,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
292,"0",google,Segnaposto ,Category not found,"","",408,667,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
293,"0",google,Segnaposto ,Category not found,"","",409,668,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
294,"0",google,Segnaposto ,Category not found,"","",410,669,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
295,"0",google,Segnaposto ,Category not found,"","",411,670,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
296,"0",google,Segnaposto ,Category not found,"","",412,673,108,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0",""
