16,3,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/3/3/fa6bc18ca41001164738e222d2c5eff4_stock.jpg
17,3,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/3/3/18e65c1aa1a58f6ce8c00d2b82e6d84f_original.jpg
18,3,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/3/3/328bd5e66ee48de0e0fcc43173c2adaa_square.jpg
19,3,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/3/3/9e33e78edb061d29b9daba129c0289ab_thumbnail.jpg
20,3,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/3/3/fd22b8a8126735e46e2978e66a7d12a1_featured.jpg
21,3,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/3/3/5d2be5cd0397d97f5474909aae487dcc_large.jpg
22,4,exif,angle,"0"
23,4,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/4/4/72568cc502913b8d224ac62f2fb8938f_stock.jpg
24,4,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/4/4/2a9c172a4cb9c0be1cc02152ce1a6a8c_original.jpg
25,4,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/4/4/e18a23328d362f1fc4b9cf2715a7cd56_square.jpg
26,4,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/4/4/5ce4952fae2cf6a3e33c8383f5d474e3_thumbnail.jpg
27,4,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/4/4/e87fe1adc7123822436de5227217e6ac_featured.jpg
28,4,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/4/4/e3a89b8a6d645112d29c77083b6ea94b_large.jpg
29,5,exif,angle,"0"
30,5,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/5/5/14b04a67b014f1fcd033483f31b2ed7f_stock.jpg
31,5,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/5/5/e0d37500793c2de8dbfb5bedd6b6db54_original.jpg
32,5,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/5/5/a35d43ffa650e4ab279e729ce78fb2b1_square.jpg
33,5,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/5/5/119e891714f85641ab694ec69abf78d2_thumbnail.jpg
34,5,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/5/5/952c38fb22caf5f78e204fa91937cf04_featured.jpg
35,5,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/5/5/8b74e646657f4dc382a77ed28a28c43b_large.jpg
36,6,exif,angle,"0"
37,6,exif,aperture,""
38,6,exif,iso,""
39,6,exif,exposure,""
40,6,exif,copyright,""
41,6,exif,camera,""
42,6,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/6/291a836d81054086b933ab03cb17f4c4_stock.jpg
43,6,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/6/1b091264566a2d8c9c65940caf0264b7_original.jpg
44,6,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/6/c71dda7fcb557dc51b86213cf45803a2_square.jpg
45,6,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/6/119c62d3dfd5e4d12c90c5ff47dc5d4e_thumbnail.jpg
46,6,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/6/f0dc7d50dc5d4cbe634c2ec8ca0fe365_featured.jpg
47,6,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/6/cbd15d298737736f6a46815cbb608767_large.jpg
48,7,exif,angle,"0"
49,7,exif,aperture,""
50,7,exif,iso,""
51,7,exif,exposure,""
52,7,exif,copyright,""
53,7,exif,camera,""
54,7,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/7/877670ba4f73c09c3bf67509f9864783_stock.jpg
55,7,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/7/893a5555aef3f69a66cf68cd6b13c196_original.jpg
56,7,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/7/5df128324fc8074e81cd5db52d22683f_square.jpg
57,7,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/7/6f3b50679c3e0d43c5157cf899385ae2_thumbnail.jpg
58,7,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/7/e863a4feaf1665851ac9cf14010b7656_featured.jpg
59,7,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/7/ecfbf851f8286dbe0f2f143c7d08e454_large.jpg
60,8,exif,angle,"0"
61,8,exif,aperture,""
62,8,exif,iso,""
63,8,exif,exposure,""
64,8,exif,copyright,""
65,8,exif,camera,""
66,8,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/8/bffee08354e44540a2d44427b901be31_stock.jpg
67,8,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/8/4637bb0652e03d9faede33de2f55f96a_original.jpg
68,8,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/8/5e4021ab33f2e7911ade25357b58daf7_square.jpg
69,8,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/8/a6511ebb1c7e11025d0fd92f9e25ffdd_thumbnail.jpg
70,8,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/8/3567a16d3efb3d21b762414805710001_featured.jpg
71,8,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/8/043e9a348d54244040d9249f374f2694_large.jpg
72,9,exif,angle,"0"
73,9,exif,aperture,""
74,9,exif,iso,""
75,9,exif,exposure,""
76,9,exif,copyright,""
77,9,exif,camera,""
78,9,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/9/4f0271081021de4c3e3aa0a95dc91811_stock.jpg
79,9,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/9/e80fd85cb1b767ea3c5295d20060cfc5_original.jpg
80,9,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/9/d81c71a8e8a3d92b9cbfcdd392985f1e_square.jpg
81,9,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/9/fe605a819d4fc33795c8c68ee10c0dd9_thumbnail.jpg
82,9,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/9/8bbf3386162dc98986735a8840e86cee_featured.jpg
83,9,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/9/218bc3e64ad09375123e880c51eae31e_large.jpg
84,10,exif,angle,"0"
85,10,exif,aperture,""
86,10,exif,iso,""
87,10,exif,exposure,""
88,10,exif,copyright,""
89,10,exif,camera,""
90,10,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/10/dcbcb3b27e84252357dec3a85de000d9_stock.jpg
91,10,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/10/91242f68e9a9592237b85843df360284_original.jpg
92,10,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/10/87a3496c7c09f10d6f5f521485a6c65c_square.jpg
93,10,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/10/1f43b4a01f5e4113f95cfde8ac840974_thumbnail.jpg
94,10,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/10/c069973ff49e1f61168fa1049bbc77e5_featured.jpg
95,10,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/10/94df1540bd5cbc65cb4f11f460219fbe_large.jpg
96,11,exif,angle,"0"
97,11,exif,aperture,""
98,11,exif,iso,""
99,11,exif,exposure,""
100,11,exif,copyright,""
101,11,exif,camera,""
102,11,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/11/5ac7a5eec73320f467084ccfd119984f_stock.jpg
103,11,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/11/f8eb590656d187337afa9c65a60167d6_original.jpg
104,11,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/11/79ce9f7bed59c95a2765dcb4e332dd06_square.jpg
105,11,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/11/61bf53b933b91dd9085808d2ec016cf2_thumbnail.jpg
106,11,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/11/558b2ebaf11c51831e143ee01115eee6_featured.jpg
107,11,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/11/82f27aa049fee301ea5f30d19c987a51_large.jpg
108,12,exif,angle,"0"
109,12,exif,aperture,""
110,12,exif,iso,""
111,12,exif,exposure,""
112,12,exif,copyright,""
113,12,exif,camera,""
114,12,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/12/3362da371f48184323607de97f18f187_stock.jpg
115,12,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/12/8466bbbfe9dceb8b7e039c6f10de9a87_original.jpg
116,12,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/12/40c6186eb54b89feb613a00de2a6e398_square.jpg
117,12,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/12/a198e3cda454ff793220a38361201039_thumbnail.jpg
118,12,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/12/1c971f400d85adaf55d0beb3f812650c_featured.jpg
119,12,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/12/19071c54ee059b896efa364cbfa1cca8_large.jpg
120,13,exif,angle,"0"
121,13,exif,aperture,""
122,13,exif,iso,""
123,13,exif,exposure,""
124,13,exif,copyright,""
125,13,exif,camera,""
126,13,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/13/0f55e50fdf78b0d5668c2b2701f01548_stock.jpg
127,13,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/13/c4bec15cb13c4529e3a649ffaa2224b1_original.jpg
128,13,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/13/333c3569eab3a0e62a24a7bc7c049f1b_square.jpg
129,13,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/13/8234e10788448868e0ed556a0555159f_thumbnail.jpg
130,13,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/13/f74b81997975736f012eb00527da33f3_featured.jpg
131,13,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/6/13/0a3c24d69cc50f93737bea496844c3fc_large.jpg
132,14,exif,angle,"0"
133,14,exif,aperture,""
134,14,exif,iso,""
135,14,exif,exposure,""
136,14,exif,copyright,""
137,14,exif,camera,""
138,14,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/14/282fcb66e921b36fd1ded1b9bb02bad9_stock.jpg
139,14,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/14/e7fb081d180767fb829844aeb85fa22e_original.jpg
140,14,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/14/6bae10fb38a77f865726380d0710d32c_square.jpg
141,14,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/14/d6ab7dbe0acce0a24627bf0c78371c24_thumbnail.jpg
142,14,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/14/7d5fcb5d7368ffdbec879899746ee1df_featured.jpg
143,14,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/14/8a92d5c1b826847e26b1bcf966f8de8b_large.jpg
144,15,exif,angle,"0"
145,15,exif,aperture,""
146,15,exif,iso,""
147,15,exif,exposure,""
148,15,exif,copyright,""
149,15,exif,camera,""
150,15,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/15/22f0cf3137121faebd937403782272f6_stock.jpg
151,15,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/15/70d2ad817481d44c4df545abcad966ec_original.jpg
152,15,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/15/ef6f7cdb02d0b9695b05f133cee95778_square.jpg
153,15,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/15/1ae8362007daaf247aa5f002f6f2b48f_thumbnail.jpg
154,15,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/15/ed4f39b3ab976bf3715a6eb799388221_featured.jpg
155,15,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/15/b298be01ce4ff37184ec537fdf618d56_large.jpg
156,16,exif,angle,"0"
157,16,exif,aperture,""
158,16,exif,iso,""
159,16,exif,exposure,""
160,16,exif,copyright,""
161,16,exif,camera,""
162,16,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/16/6a50227a44a541bdd46778bf6eb9ad6e_stock.jpg
163,16,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/16/079afdf13360785fbfa893d933ab921b_original.jpg
164,16,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/16/97e0136d3addfca5ee83f21a6d700ca5_square.jpg
165,16,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/16/efeef97f50356fb1611d37547de8394c_thumbnail.jpg
166,16,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/16/fe07c264fe2052ed380d74656568334f_featured.jpg
167,16,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/16/44078060e2c62481b33fd8d65152f245_large.jpg
168,17,exif,angle,"0"
169,17,exif,aperture,""
170,17,exif,iso,""
171,17,exif,exposure,""
172,17,exif,copyright,""
173,17,exif,camera,""
174,17,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/17/cd4627ce03bb961918c88e506edffc60_stock.jpg
175,17,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/17/92fefd67fb366dc8b985276a09556208_original.jpg
176,17,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/17/36a0d104dbee0a636a12daa8ce750a1f_square.jpg
177,17,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/17/216274b640d0bfe1446a0b358b24979a_thumbnail.jpg
178,17,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/17/ff724a18c626cb20f2928bcb17bfaa40_featured.jpg
179,17,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/17/7dd73b39ac1d0efa3b67f49342d3cd58_large.jpg
180,18,exif,angle,"0"
181,18,exif,aperture,""
182,18,exif,iso,""
183,18,exif,exposure,""
184,18,exif,copyright,""
185,18,exif,camera,""
186,18,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/18/e0ef127d4b57830131ffcbbcb8558ec9_stock.jpg
187,18,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/18/6d58e75838935650afd21e7a31c37e2f_original.jpg
188,18,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/18/4dfb2f011c20944c73268a5376ec8494_square.jpg
189,18,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/18/c268060577c0468b13f4e009a0e40f56_thumbnail.jpg
190,18,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/18/db868cca13ffd9fea685a15c002272cf_featured.jpg
191,18,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/18/86deca89d3aad7730c5e73c8f67f9526_large.jpg
192,19,exif,angle,"0"
193,19,exif,aperture,""
194,19,exif,iso,""
195,19,exif,exposure,""
196,19,exif,copyright,""
197,19,exif,camera,""
198,19,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/19/d0c259009b3f8e787cb22709cbb94d2f_stock.jpg
199,19,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/19/aa0d9759d0a53edf3b03b2f76005a5f7_original.jpg
200,19,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/19/1a1ff3a054dfe71e90cf5e601202fa4e_square.jpg
201,19,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/19/f80426fad6fc60b21cc4d24c8664446f_thumbnail.jpg
202,19,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/19/732bb232241409dd8d89a36eb4dd5918_featured.jpg
203,19,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/19/6f43466f229ebb266626572e6168b5c8_large.jpg
204,20,exif,angle,"0"
205,20,exif,aperture,""
206,20,exif,iso,""
207,20,exif,exposure,""
208,20,exif,copyright,""
209,20,exif,camera,""
210,20,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/20/f5fa390aa20b36b658df0146293d5cae_stock.jpg
211,20,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/20/e2b3a952d679d1d81e53c49b4139e080_original.jpg
212,20,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/20/7e157f137ad25f13b80f1c891e271fc9_square.jpg
213,20,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/20/f4dcde2db84b8973f5f0d1ab23a267e0_thumbnail.jpg
214,20,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/20/c091417fd84e72096f2201bd7643ee24_featured.jpg
215,20,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/7/20/920626d3e988136354a84eb22ce7ddfc_large.jpg
216,21,exif,angle,"0"
217,21,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/8/4c24e14328792de8cae32b49a110f47e_stock.jpg
218,21,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/8/7cb19a409555cac91e9e977e7b97a016_original.jpg
219,21,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/8/6faa8ba5d292bc15f3aa46edb2203fdf_square.jpg
220,21,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/8/c8a3d3e1314d4111ca6eba53053d7c4f_thumbnail.jpg
221,21,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/8/8f28aa3f254f68c5f38d3d6db942d1c8_featured.jpg
222,21,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/8/1e10061471fab819a65053ee139b5474_large.jpg
223,22,exif,angle,"0"
224,22,exif,aperture,""
225,22,exif,iso,""
226,22,exif,exposure,""
227,22,exif,copyright,""
228,22,exif,camera,""
229,22,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/22/79039941b3452ecf54dcffea786d25de_stock.jpg
230,22,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/22/c13dbed7e9202587cc91cb679b779a1d_original.jpg
231,22,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/22/abde86765ca95c02259b3f0974705eb6_square.jpg
232,22,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/22/a377e72e414623faf14ec275dd212361_thumbnail.jpg
233,22,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/22/c10136715f25ad8d1b86236c55553009_featured.jpg
234,22,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/22/b0ebfdd7a2b3b80c6e8a8159ff9f13b5_large.jpg
235,23,exif,angle,"0"
236,23,exif,aperture,""
237,23,exif,iso,""
238,23,exif,exposure,""
239,23,exif,copyright,""
240,23,exif,camera,""
241,23,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/23/4f3fe36175067b15d6cd0742b561364a_stock.jpg
242,23,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/23/d1a6fff0221c60becde615da14981bf8_original.jpg
243,23,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/23/c85071b865e45a6f4961e988850cab01_square.jpg
244,23,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/23/704475d2c2fbd5ed07801a90703920de_thumbnail.jpg
245,23,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/23/df220cef255a834958544631fae4410d_featured.jpg
246,23,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/23/f656039bd978345b15161e2f72147305_large.jpg
247,24,exif,angle,"0"
248,24,exif,aperture,""
249,24,exif,iso,""
250,24,exif,exposure,""
251,24,exif,copyright,""
252,24,exif,camera,""
253,24,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/24/a847cdc7c12bc7b607be22646cbf805b_stock.jpg
254,24,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/24/f0a8654948534c86e4b78f0ac5a0bc8f_original.jpg
255,24,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/24/0e599f5dafcf4d5db3bc5363a15ef216_square.jpg
256,24,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/24/97ff2cfb1fa0820cd804e4c6dc054e22_thumbnail.jpg
257,24,path,featured,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/24/1f499fc2c7e4848a0e72b0c88248898c_featured.jpg
258,24,path,large,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/24/d4912120e6c8ade9ed111f6b3444b011_large.jpg
259,25,exif,angle,"0"
260,25,exif,aperture,""
261,25,exif,iso,""
262,25,exif,exposure,""
263,25,exif,copyright,""
264,25,exif,camera,""
265,25,path,stock,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/25/97056fa5b06752c89d25c8f9e0673bfb_stock.jpg
266,25,path,original,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/25/b3a9eed8a01ce9739f30238253c3abc0_original.jpg
267,25,path,square,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/25/5b1c56d945c4f7ef47c791df53a78cff_square.jpg
268,25,path,thumbnail,/DATA/www/demo/joomla-templates/jsn_blank/j25/pro/media/com_easysocial/photos/9/25/d7ec5c9d381cf15955246ad227f960e6_thumbnail.jpg
