79,category,Iran,185,"0","0",Iran
80,category,Olanda,186,"0","0",Olanda
81,category,Turkmenistan,187,"0","0",Turkmenistan
82,category,Ungheria,188,"0","0",Ungheria
83,category,Bici da corsa,189,"0","0",Bici da corsa
84,category,Uzbekistan,190,"0","0",Uzbekistan
85,category,Mongolia,191,"0","0",Mongolia
86,category,Perù,192,"0","0",Perù
87,category,Danimarca,193,"0","0",Danimarca
88,category,Islanda,194,"0","0",Islanda
89,category,Sudafrica,195,"0","0",Sudafrica
90,category,Lesotho,196,"0","0",Lesotho
91,category,Cile,197,"0","0",Cile
92,category,Svezia,198,"0","0",Svezia
93,category,Finlandia,199,"0","0",Finlandia
94,category,Russia,200,"0","0",Russia
95,category,Travels,201,"0","0",Travels
96,category,Bike Life,202,"0","0",Bike Life
97,category,Events,203,"0","0",Events
98,category,MTB itineraries,204,"0","0",MTB itineraries
99,category,Reviews,205,"0","0",Reviews
100,category,Static contents,206,"0","0",Static contents
101,category,Italy,207,"0","0",Italy
102,category,Fat tyres,208,"0","0",Fat tyres
103,category,Madagascar,209,"0","0",Madagascar
104,category,Repubblica Ceca,210,"0","0",Repubblica Ceca
105,category,Mustang,211,"0","0",Mustang
106,category,Spain,212,"0","0",Spain
107,category,Peru,213,"0","0",Peru
108,category,Andorra,214,"0","0",Andorra
109,category,Germany,215,"0","0",Germany
110,category,U.S.A.,216,"0","0",U.S.A.
111,category,Morocco,218,"0","0",Morocco
112,category,Romania,219,"0","0",Romania
113,category,Austria,220,"0","0",Austria
114,category,Greece,221,"0","0",Greece
115,category,Bulgaria,222,"0","0",Bulgaria
116,category,France,223,"0","0",France
117,category,Romania,224,"0","0",Romania
118,category,Iceland,225,"0","0",Iceland
119,category,Photography Guides,226,"0","0",Photography Guides
120,category,Giordania,227,"0","0",Giordania
121,category,Polonia,228,"0","0",Polonia
122,category,Travelers,229,"0","0",Travelers
123,category,Bolivia,230,"0","0",Bolivia
124,category,India,231,"0","0",India
125,category,Podcast di viaggi in bici,232,"0","0",Podcast di viaggi in bici
126,category,Slovacchia,233,"0","0",Slovacchia
127,category,Czech Republic,234,"0","0",Czech Republic
128,category,Slovakia,235,"0","0",Slovakia
129,category,B.E.E.R.,236,"0","0",B.E.E.R.
130,category,Slovenia,237,"0","0",Slovenia
131,category,News,238,"0","0",News
132,category,Accessori,239,"0","0",Accessori
133,category,Magazine,240,"0","0",Magazine
134,category,Bulgaria,241,"0","0",Bulgaria
135,category,Australia,242,"0","0",Australia
136,category,Abruzzo,243,"0","0",Abruzzo
137,category,Alto Adige,244,"0","0",Alto Adige
138,category,Basilicata,245,"0","0",Basilicata
139,category,Calabria,246,"0","0",Calabria
140,category,Campania,247,"0","0",Campania
141,category,Emilia Romagna,248,"0","0",Emilia Romagna
142,category,Friuli Venezia Giulia,249,"0","0",Friuli Venezia Giulia
143,category,Ucraina,250,"0","0",Ucraina
144,category,Georgia,251,"0","0",Georgia
145,author,Leonardo Corradini,62,"0",14,Leonardo Corradini
146,author,piergiuseppe,67,"0",1,piergiuseppe
147,tag,trekking,24,"0","0",trekking
148,tag,birdwatching,27,"0","0",birdwatching
149,tag,bici,54,"0",1,bici
150,tag,trento,72,"0","0",trento
151,tag,salvaiciclisti,105,"0","0",salvaiciclisti
152,tag,video,107,"0","0",video
153,tag,fotografia,122,"0","0",fotografia
154,tag,Patagonia,150,"0",1,Patagonia
155,tag,toscana,158,"0",1,toscana
156,tag,cicloturismo,160,"0",5,cicloturismo
157,tag,germania,191,"0","0",germania
158,tag,roma,203,"0","0",roma
159,tag,calabria,211,"0","0",calabria
160,tag,piemonte,232,"0","0",piemonte
161,tag,salento,255,"0","0",salento
162,tag,puglia,256,"0","0",puglia
163,tag,trentino,260,"0",2,trentino
164,tag,lago di garda,304,"0","0",lago di garda
165,tag,intervista,329,"0","0",intervista
166,tag,Working holiday,331,"0",1,Working holiday
167,tag,medio oriente,380,"0","0",medio oriente
168,tag,dolomiti,462,"0","0",dolomiti
169,tag,alto adige,463,"0","0",alto adige
170,tag,lombardia,544,"0",1,lombardia
171,tag,veneto,548,"0","0",veneto
172,tag,valle d aosta,591,"0","0",valle d aosta
173,tag,emilia romagna,602,"0","0",emilia romagna
174,tag,val di fiemme,606,"0","0",val di fiemme
175,tag,friuli,610,"0","0",friuli
176,tag,partenza,656,"0","0",partenza
177,tag,itinerario ciclabile,672,"0","0",itinerario ciclabile
178,tag,val di fassa,708,"0","0",val di fassa
179,tag,adamello,710,"0","0",adamello
180,tag,ciaspole,712,"0","0",ciaspole
181,tag,valsugana,713,"0","0",valsugana
182,tag,val di Sole,797,"0",1,val di Sole
183,tag,borneo,826,"0","0",borneo
184,tag,umbria,997,"0","0",umbria
185,tag,sicilia,998,"0","0",sicilia
186,tag,campania,1017,"0","0",campania
187,tag,val di non,1106,"0","0",val di non
188,tag,viaggio in bici,1265,"0",6,viaggio in bici
189,tag,antipasto,1392,"0","0",antipasto
190,tag,secondo piatto,1398,"0","0",secondo piatto
191,tag,dolce,1429,"0","0",dolce
192,tag,grande viaggiatore,1476,"0","0",grande viaggiatore
193,tag,consiglio bici,1585,"0","0",consiglio bici
194,tag,altri libri,1586,"0","0",altri libri
195,tag,libri di viaggio,1588,"0",2,libri di viaggio
196,tag,burocrazia,1591,"0","0",burocrazia
197,tag,primi piatti,1606,"0","0",primi piatti
198,tag,aforismi,1666,"0","0",aforismi
199,tag,cappadocia,1668,"0","0",cappadocia
200,tag,on the road,1670,"0","0",on the road
201,tag,balcani in bici,1687,"0","0",balcani in bici
202,tag,sardegna,1760,"0","0",sardegna
203,tag,giro del monviso,1808,"0","0",giro del monviso
204,tag,lazio,1820,"0","0",lazio
205,tag,asia in bici,1845,"0","0",asia in bici
206,tag,scoperte urbane,1852,"0","0",scoperte urbane
207,tag,consigli,1949,"0","0",consigli
208,tag,contorno,1958,"0","0",contorno
209,tag,via francigena,1967,"0","0",via francigena
210,tag,karakorum highway,1969,"0","0",karakorum highway
211,tag,cammino di santiago,1971,"0","0",cammino di santiago
212,tag,viaggi a piedi,1972,"0","0",viaggi a piedi
213,tag,scandibike,1976,"0","0",scandibike
214,tag,ciclovia 3 fiumi,1978,"0","0",ciclovia 3 fiumi
215,tag,VTTE in viaggio,1982,"0","0",VTTE in viaggio
216,tag,parco del mercantour,1983,"0","0",parco del mercantour
217,tag,bologna palinuro in bici,1984,"0","0",bologna palinuro in bici
218,tag,european journey,1985,"0","0",european journey
219,tag,liguria,1987,"0","0",liguria
220,tag,ferrovie in bici,1988,"0","0",ferrovie in bici
221,tag,viaggio a piedi,1991,"0","0",viaggio a piedi
222,tag,bici lungo l'acqua,1992,"0","0",bici lungo l'acqua
223,tag,tecnica mtb,1993,"0","0",tecnica mtb
224,tag,bici in citta,1994,"0","0",bici in citta
225,tag,ciclovia del po,1996,"0","0",ciclovia del po
226,tag,coast to coast usa,1997,"0","0",coast to coast usa
227,tag,albania in bici,1998,"0","0",albania in bici
228,tag,cammino san francesco,1999,"0","0",cammino san francesco
229,tag,gps e cartografia,2003,"0","0",gps e cartografia
230,tag,valli ciclabili del trentino,2005,"0","0",valli ciclabili del trentino
231,tag,marche,2006,"0","0",marche
232,tag,corsica in bici,2007,"0","0",corsica in bici
233,tag,pedalodi,2008,"0","0",pedalodi
234,tag,comanobike,2010,"0","0",comanobike
235,tag,casio pro trek,2011,"0","0",casio pro trek
236,tag,ebikes,2012,"0","0",ebikes
237,tag,tirolo,2013,"0","0",tirolo
238,tag,bici al femminile,2018,"0","0",bici al femminile
239,tag,dolomitilagoraibike,2020,"0","0",dolomitilagoraibike
240,tag,videocamere sportive,2040,"0","0",videocamere sportive
241,tag,transitalia,2053,"0","0",transitalia
242,tag,tecnologia e bici,2055,"0","0",tecnologia e bici
243,tag,acquisti,2056,"0","0",acquisti
244,tag,meccanica,2057,"0","0",meccanica
245,tag,viaggi in MTB,2058,"0","0",viaggi in MTB
246,tag,viaggi in libertà,2059,"0","0",viaggi in libertà
247,tag,facile,2060,"0","0",facile
248,tag,medio,2061,"0","0",medio
249,tag,difficile,2062,"0","0",difficile
250,tag,itinerari verdi,2063,"0","0",itinerari verdi
251,tag,itinerari culturali,2064,"0","0",itinerari culturali
252,tag,accessori,2065,"0","0",accessori
253,tag,abbigliamento,2066,"0","0",abbigliamento
254,tag,bici e trasporti,2067,"0","0",bici e trasporti
255,tag,abruzzo,2068,"0","0",abruzzo
256,tag,recensione bici,2069,"0","0",recensione bici
257,tag,campeggio,2070,"0","0",campeggio
258,tag,disabike,2072,"0","0",disabike
259,tag,basilicata,2073,"0","0",basilicata
260,tag,molise,2074,"0","0",molise
261,tag,itinerari grande guerra,2076,"0","0",itinerari grande guerra
262,tag,bici da strada,2078,"0","0",bici da strada
263,tag,valtellina,2079,"0","0",valtellina
264,tag,viaggio con la goat,2080,"0","0",viaggio con la goat
265,tag,pedalappennini,2084,"0","0",pedalappennini
266,tag,ande in bici,2085,"0","0",ande in bici
267,tag,bikepacking,2088,"0","0",bikepacking
268,tag,trentino in mtb,2089,"0","0",trentino in mtb
269,tag,lago d'iseo,2090,"0","0",lago d'iseo
270,tag,alto atlante,2091,"0","0",alto atlante
271,tag,val di susa,2092,"0","0",val di susa
272,tag,bikethesouth,2096,"0","0",bikethesouth
273,tag,osm,2098,"0","0",osm
274,tag,alpi occidentali,2099,"0","0",alpi occidentali
275,tag,valcamonica,2100,"0","0",valcamonica
276,tag,via silente,2103,"0","0",via silente
277,tag,sicurezza,2104,"0","0",sicurezza
278,tag,beneficienza,2105,"0","0",beneficienza
279,tag,libri Life in Travel,2106,"0","0",libri Life in Travel
280,tag,scatto fisso,2107,"0","0",scatto fisso
281,tag,alimentazione e idratazione,2108,"0","0",alimentazione e idratazione
282,tag,bicycle touring,2109,"0","0",bicycle touring
283,tag,green itineraries,2110,"0","0",green itineraries
284,tag,trentino by bicycle,2111,"0","0",trentino by bicycle
285,tag,veneto by bicycle,2112,"0","0",veneto by bicycle
286,tag,cycleway,2113,"0","0",cycleway
287,tag,accessories,2114,"0","0",accessories
288,tag,purchases,2115,"0","0",purchases
289,tag,gps and cartography,2116,"0","0",gps and cartography
290,tag,technology and bicycles,2117,"0","0",technology and bicycles
291,tag,rail trail,2118,"0","0",rail trail
292,tag,umbria by bicycle,2119,"0","0",umbria by bicycle
293,tag,abruzzo by bicycle,2120,"0","0",abruzzo by bicycle
294,tag,hard,2121,"0","0",hard
295,tag,iseo lake,2122,"0","0",iseo lake
296,tag,easy,2123,"0","0",easy
297,tag,cultural itinerary,2124,"0","0",cultural itinerary
298,tag,svizzera,2125,"0","0",svizzera
299,tag,austria,2126,"0","0",austria
300,tag,ebike,2127,"0","0",ebike
301,tag,in viaggio col cane,2128,"0","0",in viaggio col cane
302,tag,fiandre,2129,"0","0",fiandre
303,tag,eguide,2130,"0","0",eguide
304,tag,bikejamming,2131,"0","0",bikejamming
305,tag,eurovelo,2132,"0","0",eurovelo
306,tag,inverno,2133,"0","0",inverno
307,tag,gravel,2134,"0","0",gravel
308,tag,bicycle reviews,2135,"0","0",bicycle reviews
309,tag,medium,2138,"0","0",medium
310,tag,mountain bike,2139,"0","0",mountain bike
311,tag,festival,2140,"0","0",festival
312,tag,bondone,2143,"0","0",bondone
313,tag,garda trentino,2146,"0","0",garda trentino
314,tag,valle del chiese,2148,"0","0",valle del chiese
315,tag,lunigiana,2149,"0","0",lunigiana
316,tag,emtb,2151,"0","0",emtb
317,tag,bike park,2154,"0","0",bike park
318,tag,repubblica ceca,2155,"0","0",repubblica ceca
319,tag,ora di mondo,2156,"0","0",ora di mondo
320,tag,iberiabike,2157,"0","0",iberiabike
321,tag,noplansjourney,2158,"0","0",noplansjourney
322,tag,touring routes,2159,"0","0",touring routes
323,tag,camino,2160,"0","0",camino
324,tag,interview,2161,"0","0",interview
325,tag,grande guerra,2162,"0","0",grande guerra
326,tag,salute,2166,"0","0",salute
327,tag,fat bike,2167,"0","0",fat bike
328,tag,lazio by bicycle,2169,"0","0",lazio by bicycle
329,tag,gravel routes,2170,"0","0",gravel routes
330,tag,liguria by bicycle,2171,"0","0",liguria by bicycle
331,tag,lombardy,2172,"0","0",lombardy
332,tag,sardinia,2173,"0","0",sardinia
333,tag,south tyrol,2174,"0","0",south tyrol
334,tag,marche by bicycle,2175,"0","0",marche by bicycle
335,tag,slovenia,2176,"0","0",slovenia
336,tag,premium,2177,"0","0",premium
337,tag,piedmont,2178,"0","0",piedmont
338,tag,borse bici,2179,"0","0",borse bici
339,tag,recensione manubri,2180,"0","0",recensione manubri
340,tag,croazia,2181,"0","0",croazia
341,tag,bimbi in bici,2182,"0","0",bimbi in bici
342,tag,kids,2183,"0","0",kids
343,tag,recensione copertoni,2184,"0","0",recensione copertoni
344,tag,aziende,2185,"0","0",aziende
345,tag,romania,2186,"0","0",romania
346,tag,ucraina,2187,"0","0",ucraina
347,tag,adventure,2188,"0","0",adventure
348,tag,spagna,2189,"0","0",spagna
349,tag,francia,2190,"0","0",francia
350,tag,lago di como,2191,"0","0",lago di como
351,tag,backtothewest,2192,"0","0",backtothewest
352,tag,liechtenstein,2193,"0","0",liechtenstein
353,xfield,Difficoltà,1,2,"0",Molto Facile
354,xfield,Difficoltà,1,3,"0",Facile
355,xfield,Difficoltà,1,4,"0",Medio
356,xfield,Difficoltà,1,5,"0",Impegnativo
357,xfield,Difficoltà,1,6,1,Molto Impegnativo
358,xfield,Durata,3,1,"0",Pedala e fuggi (2-4h)
359,xfield,Durata,3,2,1,Biker della domenica (5-8h)
360,xfield,Durata,3,3,"0",Oltre la notte (2 giorni)
361,xfield,Durata,3,4,"0",Esploratore (>2 giorni)
362,xfield,Dislivello,4,"0","0",Capretta (0 - 500 m)
363,xfield,Dislivello,4,1,"0",Capriolo (501 - 1000 m)
364,xfield,Dislivello,4,2,"0",Camoscio (1001 - 1500 m)
365,xfield,Dislivello,4,3,"0",Stambecco (1501 - 2000 m)
366,xfield,Dislivello,4,4,1, Aquila (2001 e oltre)
367,xfield,Durata,13,1,"0",Fuggitivo (1 giorno)
368,xfield,Durata,13,2,"0",Weekender (2-3 giorni)
369,xfield,Durata,13,3,"0",Cicloturista (4-7 giorni)
370,xfield,Durata,13,4,"0",Cicloviaggiatore (8-15 giorni)
371,xfield,Durata,13,5,"0",Esploratore (16-30 giorni)
372,xfield,Durata,13,6,"0",Giramondo (31 giorni +)
373,xfield,Stagione,14,2,"0",Primavera
374,xfield,Stagione,14,3,1,Estate
375,xfield,Stagione,14,4,"0",Autunno
376,xfield,Stagione,14,5,"0",Inverno
377,xfield,Regione,17,2,"0",Abruzzo
378,xfield,Regione,17,3,"0",Alto Adige
379,xfield,Regione,17,4,"0",Basilicata
380,xfield,Regione,17,5,"0",Calabria
381,xfield,Regione,17,6,"0",Campania
382,xfield,Regione,17,7,"0",Emilia Romagna
383,xfield,Regione,17,8,"0",Friuli Venezia Giulia
384,xfield,Regione,17,9,"0",Lazio
385,xfield,Regione,17,10,"0",Liguria
386,xfield,Regione,17,11,"0",Lombardia
387,xfield,Regione,17,12,"0",Marche
388,xfield,Regione,17,13,"0",Molise
389,xfield,Regione,17,14,"0",Piemonte
390,xfield,Regione,17,15,"0",Puglia
391,xfield,Regione,17,16,"0",Sardegna
392,xfield,Regione,17,17,"0",Sicilia
393,xfield,Regione,17,18,"0",Toscana
394,xfield,Regione,17,19,1,Trentino
395,xfield,Regione,17,20,"0",Umbria
396,xfield,Regione,17,21,"0",Valle d'Aosta
397,xfield,Regione,17,22,"0",Veneto
398,xfield,Regione,17,23,"0",Australia
399,xfield,Regione,17,24,"0",Austria
400,xfield,Regione,17,25,"0",Francia
401,xfield,Regione,17,26,"0",Repubblica Ceca
402,xfield,Regione,17,27,"0",Spagna
403,xfield,Regione,17,28,"0",Svizzera
404,xfield,Luogo,18,2,"0",Abruzzo
405,xfield,Luogo,18,3,"0",Basilicata
406,xfield,Luogo,18,4,"0",Calabria
407,xfield,Luogo,18,5,"0",Campania
408,xfield,Luogo,18,6,"0",Emilia Romagna
409,xfield,Luogo,18,7,"0",Friuli Venezia Giulia
410,xfield,Luogo,18,8,"0",Lazio
411,xfield,Luogo,18,9,"0",Liguria
412,xfield,Luogo,18,10,"0",Lombardia
413,xfield,Luogo,18,11,"0",Marche
414,xfield,Luogo,18,12,"0",Molise
415,xfield,Luogo,18,13,"0",Piemonte
416,xfield,Luogo,18,14,"0",Puglia
417,xfield,Luogo,18,15,"0",Sardegna
418,xfield,Luogo,18,16,"0",Sicilia
419,xfield,Luogo,18,17,"0",Toscana
420,xfield,Luogo,18,18,"0",Trentino
421,xfield,Luogo,18,19,"0",Alto Adige
422,xfield,Luogo,18,20,"0",Umbria
423,xfield,Luogo,18,21,"0",Valle d'Aosta
424,xfield,Luogo,18,22,"0",Veneto
425,xfield,Luogo,18,23,"0",Albania
426,xfield,Luogo,18,24,"0",Austria
427,xfield,Luogo,18,25,"0",Belgio
428,xfield,Luogo,18,26,"0",Bosnia Herzegovina
429,xfield,Luogo,18,27,"0",Croazia
430,xfield,Luogo,18,28,"0",Francia
431,xfield,Luogo,18,29,"0",Germania
432,xfield,Luogo,18,30,"0",Grecia
433,xfield,Luogo,18,31,"0",Islanda
434,xfield,Luogo,18,32,"0",Macedonia del Nord
435,xfield,Luogo,18,33,"0",Montenegro
436,xfield,Luogo,18,34,"0",Norvegia
437,xfield,Luogo,18,35,"0",Olanda
438,xfield,Luogo,18,36,"0",Portogallo
439,xfield,Luogo,18,37,"0",Serbia
440,xfield,Luogo,18,38,"0",Slovenia
441,xfield,Luogo,18,39,"0",Spagna
442,xfield,Luogo,18,40,"0",Svizzera
443,xfield,Luogo,18,41,"0",Armenia
444,xfield,Luogo,18,42,"0",Cambogia
445,xfield,Luogo,18,43,"0",Georgia
446,xfield,Luogo,18,44,"0",Indonesia
447,xfield,Luogo,18,45,"0",Iran
448,xfield,Luogo,18,46,"0",Kazakistan
449,xfield,Luogo,18,47,"0",Kirghizistan
450,xfield,Luogo,18,48,"0",Laos
451,xfield,Luogo,18,49,"0",Malesia
452,xfield,Luogo,18,50,"0",Mongolia
453,xfield,Luogo,18,51,"0",Tagikistan
454,xfield,Luogo,18,52,"0",Thailandia
455,xfield,Luogo,18,53,"0",Turchia
456,xfield,Luogo,18,54,"0",Turkmenistan
457,xfield,Luogo,18,55,"0",Uzbekistan
458,xfield,Luogo,18,56,"0",Perù
459,xfield,Luogo,18,57,"0",Bolivia
460,xfield,Luogo,18,58,"0",Cile
461,xfield,Luogo,18,59,"0",Argentina
462,xfield,Luogo,18,60,"0",Nuova Zelanda
463,xfield,Luogo,18,61,"0",Australia
464,xfield,Luogo,18,62,"0",Stati Uniti
465,xfield,Luogo,18,63,"0",Lesotho
466,xfield,Luogo,18,64,"0",Sudafrica
467,xfield,Luogo,18,65,"0",Namibia
468,xfield,Luogo,18,66,"0",Marocco
469,xfield,Luogo,18,67,"0",Repubblica Ceca
470,xfield,Luogo,18,68,"0",Polonia
471,xfield,Luogo,18,69,"0",Lituania
472,xfield,Luogo,18,70,"0",Lettonia
473,xfield,Luogo,18,71,"0",Estonia
474,xfield,Luogo,18,72,"0",Finlandia
475,xfield,Luogo,18,73,"0",Inghilterra
476,xfield,Luogo,18,74,"0",Lussemburgo
477,xfield,Luogo,18,75,"0",Cipro
478,xfield,Luogo,18,76,"0",Malta
479,xfield,Luogo,18,77,"0",Svezia
480,xfield,Luogo,18,78,"0",Danimarca
481,xfield,Luogo,18,79,"0",Slovacchia
482,xfield,Luogo,18,80,"0",Ungheria
483,xfield,Luogo,18,81,"0",Romania
484,xfield,Luogo,18,82,"0",Irlanda
485,xfield,Luogo,18,83,"0",Bulgaria
486,xfield,Luogo,18,84,"0",India
487,xfield,Luogo,18,85,"0",Russia
488,xfield,Luogo,18,86,"0",Italia
489,xfield,Luogo,18,87,"0",Ucraina
490,xfield,Luogo,18,88,"0",Liechtanstein
491,xfield,Luogo,18,89,"0",Giordania
492,xfield,Dislivello,19,2,"0","0 - 500 m"
493,xfield,Dislivello,19,3,"0",501 - 1000 m
494,xfield,Dislivello,19,4,"0",1001 - 2000 m
495,xfield,Dislivello,19,5,"0",2001 - 5000 m
496,xfield,Dislivello,19,6,"0",5001 e oltre
497,xfield,Tipo di fondo,22,2,"0",Ciclabile (sede propria)
498,xfield,Tipo di fondo,22,3,"0",Ciclovia (tratti condivisi)
499,xfield,Tipo di fondo,22,4,"0",Gravel (Fondo misto)
500,xfield,Tipo di fondo,22,6,"0",100% Asfalto
501,xfield,Difficoltà-hihi,23,2,"0",Famiglia
502,xfield,Difficoltà-hihi,23,3,"0",Micro avventura
503,xfield,Difficoltà-hihi,23,4,"0",Grande avventura
504,xfield,Percorso,29,2,"0",Ad anello 
505,xfield,Percorso,29,3,"0",Lineare
506,xfield,Generale,31,2,"0",1
507,xfield,Generale,31,3,"0",2
508,xfield,Generale,31,4,"0",3
509,xfield,Generale,31,5,"0",4
510,xfield,Generale,31,6,"0",5
511,xfield,Montaggio,32,2,"0",1
512,xfield,Montaggio,32,3,"0",2
513,xfield,Montaggio,32,4,"0",3
514,xfield,Montaggio,32,5,"0",4
515,xfield,Montaggio,32,6,"0",5
516,xfield,Materiali,33,2,"0",1
517,xfield,Materiali,33,3,"0",2
518,xfield,Materiali,33,4,"0",3
519,xfield,Materiali,33,5,"0",4
520,xfield,Materiali,33,6,"0",5
521,xfield,Comodità,34,2,"0",1
522,xfield,Comodità,34,3,"0",2
523,xfield,Comodità,34,4,"0",3
524,xfield,Comodità,34,5,"0",4
525,xfield,Comodità,34,6,"0",5
526,xfield,Ingombro,35,2,"0",1
527,xfield,Ingombro,35,3,"0",2
528,xfield,Ingombro,35,4,"0",3
529,xfield,Ingombro,35,5,"0",4
530,xfield,Ingombro,35,6,"0",5
531,xfield,Capienza,36,2,"0",1
532,xfield,Capienza,36,3,"0",2
533,xfield,Capienza,36,4,"0",3
534,xfield,Capienza,36,5,"0",4
535,xfield,Capienza,36,6,"0",5
536,xfield,Usura,37,2,"0",1
537,xfield,Usura,37,3,"0",2
538,xfield,Usura,37,4,"0",3
539,xfield,Usura,37,5,"0",4
540,xfield,Usura,37,6,"0",5
541,xfield,Costo,38,2,"0",1
542,xfield,Costo,38,3,"0",2
543,xfield,Costo,38,4,"0",3
544,xfield,Costo,38,5,"0",4
545,xfield,Costo,38,6,"0",5
546,xfield,Telaio,43,2,"0",1
547,xfield,Telaio,43,3,"0",2
548,xfield,Telaio,43,4,"0",3
549,xfield,Telaio,43,5,"0",4
550,xfield,Telaio,43,6,"0",5
551,xfield,Comodità,47,2,"0",1
552,xfield,Comodità,47,3,"0",2
553,xfield,Comodità,47,4,"0",3
554,xfield,Comodità,47,5,"0",4
555,xfield,Comodità,47,6,"0",5
556,xfield,Affidabilità,48,2,"0",1
557,xfield,Affidabilità,48,3,"0",2
558,xfield,Affidabilità,48,4,"0",3
559,xfield,Affidabilità,48,5,"0",4
560,xfield,Affidabilità,48,6,"0",5
561,xfield,Componenti,49,2,"0",1
562,xfield,Componenti,49,3,"0",2
563,xfield,Componenti,49,4,"0",3
564,xfield,Componenti,49,5,"0",4
565,xfield,Componenti,49,6,"0",5
566,xfield,Design,50,2,"0",1
567,xfield,Design,50,3,"0",2
568,xfield,Design,50,4,"0",3
569,xfield,Design,50,5,"0",4
570,xfield,Design,50,6,"0",5
571,xfield,Time,52,2,"0",Escaper (1 day)
572,xfield,Time,52,3,"0",Weekender (2-3 days)
573,xfield,Time,52,4,"0",Bicycle tourer (4-7 days)
574,xfield,Time,52,5,"0",Bicycle traveler (8-15 days)
575,xfield,Time,52,6,"0",Explorer (16-30 days)
576,xfield,Time,52,7,"0",World traveler (31 days +)
577,xfield,Location,53,2,"0",Austria
578,xfield,Location,53,3,"0",Germany
579,xfield,Location,53,4,"0",Italy
580,xfield,Location,53,5,"0",Morocco
581,xfield,Location,53,6,"0",Peru
582,xfield,Location,53,7,"0",Spain
583,xfield,Location,53,8,"0",Switzerland
584,xfield,Location,53,9,"0",France
585,xfield,Location,53,10,"0",Romania
586,xfield,Location,53,11,"0",Iceland
587,xfield,Location,53,12,"0",India
588,xfield,Location,53,13,"0",Bolivia
589,xfield,Location,53,14,"0",Greece
590,xfield,Location,53,15,"0",Czech Republic
